activity_id,activity_date,customer_id,customer_name,activity_type,sales_rep_id,territory,visit_outcome,next_action_date,minutes_spent,lat_long_quality,free_text_note
PIDACT00007606,2024-10-06,PIDOUT000942,Ganesh Karthik Agro,Counter meet,SR018,TS-West-1,Complaint raised,2024-11-03,NA,same gps as prior visit,new counter opened nearby
PIDACT00007607,24-Aug-24,PIDOUT007049,City Lakshmi Agro,Applicator demo,SR098,TN-Central-8,Competitor push seen,2024-10-01,30,OK,secondary sale low
PIDACT00007608,2025-10-11,PIDOUT002675,Balaji Meena Mart,Complaint follow-up,SR145,KA-Central-1,Order taken,2025-10-31,NA,missing,
PIDACT00007609,06-Jan-26,PIDOUT004937,Kaveri Revathi Hardware,Beat visit,SR109,TN-South-6,Order taken,2026-01-14,5,same gps as prior visit,
PIDACT00007610,2025-03-25,PIDOUT008534,Prime Deepak Fertilisers,Beat visit,SR115,PY-East-7,Owner absent,,NA,manual,shifted to competitor
PIDACT00007611,14/04/2024,PIDDLR000801,City Ganesh Distributors,PKD audit,SR089,TN-East-7,Competitor push seen,,5,manual,new counter opened nearby
PIDACT00007612,2025-12-14,PIDOUT004360,United Prakash Hardware,Payment follow-up,SR114,TN-North-4,Competitor push seen,,30,outside beat,cash crunch
PIDACT00007613,2026-01-22,PIDOUT007410,LUCKY FARIDA SALES,Applicator demo,SR049,TS-Central-5,No order,2026-03-02,5,same gps as prior visit,shifted to competitor
PIDACT00007614,10/04/2024,PIDDLR000583,Murugan Manoj Chemicals,Applicator demo,SR076,KL-West-1,No order,,30,missing,
PIDACT00007615,2025-05-03,PIDOUT000896,Sri Rafiq Associates,Counter meet,SR020,PY-South-8,Competitor push seen,2025-06-10,60,OK,stockist dispute
PIDACT00007616,2024-09-03,PIDOUT000073,Kaveri Geetha Hardware & Co,Beat visit,SR058,TN-South-3,Order taken,,10,OK,new counter opened nearby
PIDACT00007617,2025-05-17,PIDOUT004712,Murugan Sanjay Hardware,Counter meet,SR138,KA-Central-6,No order,2025-06-06,5,missing,
PIDACT00007618,2025-03-13,PIDDLR000220,Mahalakshmi Sanjay Distributors,Beat visit,SR130,AP-Central-4,No order,2025-04-12,45,same gps as prior visit,
PIDACT00007619,2025-09-18,PIDDLR000318,Mahalakshmi Geetha Traders,Counter meet,SR055,PY-North-7,No order,2025-10-01,5,manual,shifted to competitor
PIDACT00007620,2025-04-26,PIDOUT005425,City Prakash Agencies,Payment follow-up,SR131,TN-East-7,Stock checked,,5,same gps as prior visit,
PIDACT00007621,2024-12-19,PIDOUT007397,Star Arun Mart,PKD audit,SR062,KA-West-2,Payment follow-up,,10,OK,new counter opened nearby
PIDACT00007622,2025-09-16,PIDOUT008386,National Geetha Hardware,Beat visit,SR042,AP-East-9,Owner absent,28/09/2025,10,manual,asked scheme support
PIDACT00007623,2024-09-27,PIDDLR000140,Modern Geetha Distributors,Counter meet,SR150,KL-Central-1,Competitor push seen,2024-11-07,60,same gps as prior visit,shifted to competitor
PIDACT00007624,2025-05-14,PIDOUT000591,Metro Ganesh Corporation,Beat visit,SR041,KA-North-3,Owner absent,,10,same gps as prior visit,cash crunch
PIDACT00007625,2025-10-26,PIDOUT006314,Sri Yusuf Hardware,Payment follow-up,SR039,KA-West-7,Demo done,,20,missing,stockist dispute
PIDACT00007626,2026-01-22,PIDOUT006512,City Anand Agencies,Complaint follow-up,SR054,TN-North-3,Competitor push seen,,10,OK,
PIDACT00007627,20/02/2025,PIDDLR000455,Sree Arun Distributors,Beat visit,SR117,AP-West-7,No order,2025-03-26,30,same gps as prior visit,stockist dispute
PIDACT00007628,2025-10-13,PIDOUT006693,Modern Rafiq Hardware,Complaint follow-up,SR053,AP-North-8,Demo done,2025-10-30,30,missing,cash crunch
PIDACT00007629,2025-10-19,PIDOUT001464,New Rafiq Hardware,Complaint follow-up,SR007,KA-West-5,Owner absent,2025-10-23,60,outside beat,
PIDACT00007630,2024-09-06,PIDOUT005981,Shree Rafiq Hardware,PKD audit,SR055,TS-Central-1,Order taken,2024-10-13,45,same gps as prior visit,asked scheme support
PIDACT00007631,2024-10-23,PIDOUT002376,Ganesh Priya Enterprises,Payment follow-up,SR112,KL-East-3,Payment follow-up,,30,OK,asked scheme support
PIDACT00007632,2025-01-15,PIDOUT006594,Murugan Naveen Hardware,PKD audit,SR109,AP-Central-4,Order taken,,NA,OK,secondary sale low
PIDACT00007633,19-Jun-25,PIDDLR000549,Modern Naveen Mart,PKD audit,SR076,AP-North-9,Competitor push seen,2025-07-24,20,same gps as prior visit,cash crunch
PIDACT00007634,2025-10-03,PIDOUT003057,Shree Anand Associates,Counter meet,SR132,KA-Central-8,Competitor push seen,2025-10-10,NA,manual,asked scheme support
PIDACT00007635,03/12/2024,PIDOUT005137,United Naveen Agencies,Counter meet,SR128,AP-East-6,Demo done,2025-01-03,10,same gps as prior visit,cash crunch
PIDACT00007636,2024-07-25,PIDOUT006868,Shree Rafiq Fertilisers,Payment follow-up,SR126,KL-East-9,Order taken,29-Jul-24,60,missing,secondary sale low
PIDACT00007637,2025-10-02,PIDOUT008338,National Manoj Chemicals,Counter meet,SR134,KA-Central-5,Stock checked,2025-11-16,NA,OK,stockist dispute
PIDACT00007638,01/02/2026,PIDDLR000874,Sri Sanjay Distributors,Applicator demo,SR121,TN-North-5,Order taken,02/17/2026,NA,OK,cash crunch
PIDACT00007639,2026-01-31,PIDOUT000185,City Anand Hardware,Counter meet,SR058,TN-West-4,Payment follow-up,2026-02-16,60,same gps as prior visit,
PIDACT00007640,2025-01-08,PIDOUT006552,Balaji Farida Hardware Pvt,Payment follow-up,SR008,TN-West-7,No order,2025-02-13,20,manual,secondary sale low
PIDACT00007641,10/19/2024,PIDOUT005109,Prime Senthil Stores,Payment follow-up,SR055,AP-Central-2,Stock checked,11/11/2024,60,outside beat,stockist dispute
PIDACT00007642,2024-10-30,PIDOUT001277,Lucky Sowmya Depot,PKD audit,SR008,TS-East-9,Order taken,2024-12-05,NA,outside beat,shifted to competitor
PIDACT00007643,2024-07-11,PIDOUT003015,Balaji Arun Distributors,Applicator demo,SR126,TN-East-3,Payment follow-up,2024-07-20,15,manual,
PIDACT00007644,01/18/2025,PIDDLR000994,Sree Irfan Stores,Complaint follow-up,SR083,TN-East-8,Order taken,2025-02-21,5,outside beat,shifted to competitor
PIDACT00007645,2024-11-08,PIDOUT001739,Lucky Farida Hardware,Payment follow-up,SR084,TN-North-5,Order taken,2024-11-12,45,OK,new counter opened nearby
PIDACT00007646,2024-12-10,PIDOUT001973,Sri Anand Hardware,PKD audit,SR148,AP-South-9,Stock checked,2025-01-11,10,missing,shifted to competitor
PIDACT00007647,2024-06-10,PIDOUT005432,National Prakash Stores,Applicator demo,SR081,KA-Central-6,Stock checked,19-Jun-24,20,same gps as prior visit,stockist dispute
PIDACT00007648,2024-06-27,PIDDLR000030,Star Sanjay Stores,Beat visit,SR139,KL-South-6,Demo done,2024-07-07,45,outside beat,new counter opened nearby
PIDACT00007649,28/08/2024,PIDOUT004243,Vijaya Geetha Hardware,Payment follow-up,SR052,KL-East-4,Payment follow-up,17/09/2024,45,outside beat,new counter opened nearby
PIDACT00007650,2026-02-05,PIDOUT000049,Sree Sowmya Services,Counter meet,SR114,TN-Central-8,Competitor push seen,2026-02-12,20,missing,secondary sale low
PIDACT00007651,2025-05-27,PIDOUT001313,Sri Bala Hardware,Counter meet,SR078,KL-East-8,Competitor push seen,,30,same gps as prior visit,shifted to competitor
PIDACT00007652,2025-05-19,PIDOUT007307,Mahalakshmi Sanjay Tyres,Payment follow-up,SR092,AP-South-6,Order taken,,5,missing,
PIDACT00007653,2024-07-26,PIDOUT006798,Balaji Sowmya Associates,Counter meet,SR034,AP-East-1,No order,2024-08-12,15,same gps as prior visit,new counter opened nearby
PIDACT00007654,2025-02-03,PIDOUT006156,Vijaya Lakshmi Hardware,PKD audit,SR067,KA-North-9,Complaint raised,,30,manual,cash crunch
PIDACT00007655,09/06/2025,PIDOUT008784,New Yusuf Mart,Beat visit,SR020,KL-West-8,Owner absent,2025-06-21,15,manual,cash crunch
PIDACT00007656,2025-01-15,PIDOUT005945,Royal Deepak Distributors,Beat visit,SR109,KA-South-1,Payment follow-up,,60,manual,cash crunch
PIDACT00007657,2024-09-07,PIDOUT006462,Royal Deepak Hardware,Applicator demo,SR109,AP-West-9,Stock checked,2024-09-14,30,missing,new counter opened nearby
PIDACT00007658,2024-07-08,PIDOUT006044,City Prakash Hardware,Payment follow-up,SR082,PY-West-2,Payment follow-up,,30,same gps as prior visit,secondary sale low
PIDACT00007659,2024-08-03,PIDDLR000276,Metro Meena Distributors,Complaint follow-up,SR146,AP-Central-9,Owner absent,2024-09-04,45,same gps as prior visit,secondary sale low
PIDACT00007660,2025-03-29,PIDOUT004064,Metro Sanjay Chemicals,Payment follow-up,SR148,KA-West-4,Order taken,21/04/2025,60,OK,stockist dispute
PIDACT00007661,2024-07-14,PIDOUT007856,Prime Rafiq Hardware,Beat visit,SR101,KA-East-9,Owner absent,2024-07-18,45,outside beat,new counter opened nearby
PIDACT00007662,2024-09-10,PIDOUT002295,Metro Yusuf Hardware & Co,Payment follow-up,SR140,TN-East-3,Demo done,2024-09-17,45,same gps as prior visit,secondary sale low
PIDACT00007663,11/26/2024,PIDOUT006327,Star Lakshmi Hardware,Complaint follow-up,SR007,TS-East-4,Stock checked,2025-01-08,45,outside beat,
PIDACT00007664,2024-05-24,PIDDLR000351,Metro Naveen Distributors,PKD audit,SR027,KA-West-5,Stock checked,,5,OK,secondary sale low
PIDACT00007665,2025-08-20,PIDOUT007802,Lucky Sowmya Depot,Applicator demo,SR060,KA-North-3,Payment follow-up,2025-09-10,10,OK,asked scheme support
PIDACT00007666,2025-11-09,PIDOUT008047,Murugan Naveen Stores,PKD audit,SR076,AP-South-6,Stock checked,2025-12-15,30,OK,asked scheme support
PIDACT00007667,2025-11-29,PIDOUT001937,National Naveen Hardware,Payment follow-up,SR063,KA-Central-9,Complaint raised,,45,same gps as prior visit,
PIDACT00007668,2026-01-13,PIDOUT006270,Modern Venkatesh Hardware Main,PKD audit,SR038,TS-East-3,Order taken,2026-02-11,5,OK,new counter opened nearby
PIDACT00007669,2024-10-02,PIDOUT008309,Sree Revathi Sales,Payment follow-up,SR150,TN-North-4,Order taken,2024-11-16,20,same gps as prior visit,secondary sale low
PIDACT00007670,2025-11-24,PIDOUT006631,New Lakshmi Services,Complaint follow-up,SR031,KA-West-5,Competitor push seen,2026-01-08,60,manual,
PIDACT00007671,01/31/2026,PIDOUT005192,Balaji Revathi Enterprises,Applicator demo,SR017,KL-North-2,No order,2026-03-11,30,OK,
PIDACT00007672,11/09/2025,PIDOUT006303,Mahalakshmi Manoj Tyres,Complaint follow-up,SR057,TS-Central-8,No order,2025-10-25,15,manual,cash crunch
PIDACT00007673,16-Aug-25,PIDOUT006289,City Anand Traders,Applicator demo,SR048,AP-North-9,Demo done,09/05/2025,10,missing,asked scheme support
PIDACT00007674,2025-09-14,PIDOUT000647,Ganesh Yusuf Hardware,Beat visit,SR057,TN-West-4,Owner absent,2025-09-30,30,outside beat,shifted to competitor
PIDACT00007675,2025-10-23,PIDOUT002418,Kaveri Naveen Corporation,PKD audit,SR120,TN-East-3,Competitor push seen,12/07/2025,15,manual,asked scheme support
PIDACT00007676,27-Dec-24,PIDOUT001152,New Karthik Hardware,PKD audit,SR010,KA-Central-6,Order taken,2025-01-23,15,same gps as prior visit,stockist dispute
PIDACT00007677,2025-04-12,PIDOUT001381,National Sowmya Hardware,Beat visit,SR097,TN-West-7,Owner absent,2025-04-19,30,same gps as prior visit,cash crunch
PIDACT00007678,2025-12-12,PIDOUT004282,New Priya Mart,Payment follow-up,SR025,TN-North-3,Owner absent,2026-01-25,60,OK,stockist dispute
PIDACT00007679,2025-09-10,PIDOUT000919,Shree Prakash Stores,Complaint follow-up,SR117,AP-North-9,No order,2025-09-20,60,same gps as prior visit,stockist dispute
PIDACT00007680,2025-10-18,PIDOUT005384,Mahalakshmi Prakash Tyres,Beat visit,SR123,TN-Central-1,Competitor push seen,2025-10-24,45,OK,cash crunch
PIDACT00007681,06/10/2024,PIDDLR000434,Shree Manoj Agencies,Applicator demo,SR145,TS-East-5,No order,2024-07-12,10,outside beat,new counter opened nearby
PIDACT00007682,2024-11-18,PIDOUT003959,Ganesh Meena Hardware,PKD audit,SR002,KA-West-9,Order taken,21-Dec-24,5,OK,shifted to competitor
PIDACT00007683,2026-01-12,PIDOUT000189,Modern Karthik Hardware,Payment follow-up,SR076,KA-West-7,Order taken,02/13/2026,5,missing,secondary sale low
PIDACT00007684,2025-06-29,PIDOUT001230,Ganesh Sowmya Corporation,Applicator demo,SR127,KA-North-9,Complaint raised,2025-07-25,20,outside beat,cash crunch
PIDACT00007685,2025-03-31,PIDOUT000503,Prime Geetha Chemicals,Payment follow-up,SR064,KL-Central-7,Demo done,2025-04-24,10,outside beat,
PIDACT00007686,11/07/2025,PIDOUT000016,Shree Irfan Hardware,Applicator demo,SR016,TN-West-8,No order,2025-08-19,10,manual,
PIDACT00007687,2025-04-18,PIDOUT000153,City Jagan Corporation,Beat visit,SR067,AP-East-7,Competitor push seen,2025-05-01,20,outside beat,cash crunch
PIDACT00007688,2024-11-09,PIDOUT007086,National Bala Hardware,Counter meet,SR098,KA-East-4,Competitor push seen,2024-12-21,45,manual,stockist dispute
PIDACT00007689,2025-12-31,PIDOUT004993,Kaveri Venkatesh Fertilisers,Complaint follow-up,SR129,TN-South-6,Competitor push seen,2026-01-08,20,outside beat,new counter opened nearby
PIDACT00007690,14/08/2025,PIDOUT000495,Metro Sowmya Hardware,Payment follow-up,SR015,KL-West-6,Payment follow-up,2025-09-15,5,manual,secondary sale low
PIDACT00007691,2025-06-03,PIDOUT004161,Modern Bala Hardware,Beat visit,SR115,KL-Central-9,Demo done,2025-07-13,60,outside beat,new counter opened nearby
PIDACT00007692,2026-03-13,PIDOUT001919,Modern Deepak Agencies,Payment follow-up,SR121,TN-Central-6,Complaint raised,03/18/2026,15,same gps as prior visit,
PIDACT00007693,2025-11-05,PIDOUT002521,Star Jagan Distributors,Beat visit,SR017,AP-East-7,Competitor push seen,,15,outside beat,cash crunch
PIDACT00007694,2024-09-01,PIDOUT005937,Modern Suresh Hardware,Applicator demo,SR136,TN-East-7,No order,2024-09-30,10,manual,stockist dispute
PIDACT00007695,2025-09-30,PIDOUT005893,Modern Manoj Hardware,PKD audit,SR009,KL-West-9,Owner absent,2025-11-03,10,missing,stockist dispute
PIDACT00007696,2024-05-05,PIDDLR000731,Star Karthik Distributors,Counter meet,SR086,KL-Central-1,Competitor push seen,,10,missing,new counter opened nearby
PIDACT00007697,21-Mar-25,PIDOUT004588,Kaveri Meena Agro,Counter meet,SR011,KA-East-7,Order taken,04/10/2025,15,missing,stockist dispute
PIDACT00007698,2024-12-19,PIDOUT007136,Prime Karthik Hardware Pvt,Payment follow-up,SR020,TN-West-5,Order taken,01/09/2025,15,missing,new counter opened nearby
PIDACT00007699,2026-01-17,PIDOUT004928,SRI Meena Chemicals,Payment follow-up,SR126,KA-North-6,Payment follow-up,,5,outside beat,new counter opened nearby
PIDACT00007700,2025-08-19,PIDOUT005218,Balaji Deepak Paints,Beat visit,SR044,TN-North-6,Demo done,2025-09-08,45,same gps as prior visit,new counter opened nearby
PIDACT00007701,2025-08-05,PIDOUT007359,Modern Sowmya Depot,PKD audit,SR040,AP-North-7,Payment follow-up,2025-09-03,20,OK,new counter opened nearby
PIDACT00007702,2025-08-18,PIDOUT007185,Sree Sowmya Mart,PKD audit,SR144,KA-Central-8,Payment follow-up,2025-09-25,45,outside beat,
PIDACT00007703,03-Mar-25,PIDOUT003533,Murugan Chandra Traders,Payment follow-up,SR068,TN-East-1,Order taken,24/03/2025,5,manual,new counter opened nearby
PIDACT00007704,2024-12-29,PIDOUT007210,Royal Priya Hardware,PKD audit,SR097,TN-West-5,Order taken,2025-01-21,45,OK,shifted to competitor
PIDACT00007705,2025-01-23,PIDOUT006122,Sri Sowmya Traders,Complaint follow-up,SR037,TN-South-2,Order taken,2025-02-03,45,same gps as prior visit,
PIDACT00007706,2024-07-04,PIDOUT007262,Mahalakshmi Irfan Hardware,Beat visit,SR141,KA-West-4,Complaint raised,18-Jul-24,5,manual,stockist dispute
PIDACT00007707,01/20/2025,PIDOUT003198,Murugan Rafiq Enterprises,Payment follow-up,SR126,KA-Central-5,Competitor push seen,2025-02-06,15,missing,cash crunch
PIDACT00007708,2024-08-30,PIDOUT000046,Royal Arun Agencies,PKD audit,SR053,AP-South-7,Order taken,,45,outside beat,secondary sale low
PIDACT00007709,07/01/2024,PIDOUT000421,Royal Rafiq Mart,Beat visit,SR081,AP-East-4,Payment follow-up,2024-08-01,30,OK,
PIDACT00007710,2024-09-11,PIDOUT000704,Murugan Bala Hardware Ltd,PKD audit,SR045,KA-East-1,Complaint raised,25-Sep-24,5,OK,asked scheme support
PIDACT00007711,2024-12-30,PIDOUT003474,Mahalakshmi Irfan Fertilisers,PKD audit,SR112,KL-North-5,Owner absent,2025-01-02,20,missing,asked scheme support
PIDACT00007712,2025-11-28,PIDOUT003757,United Venkatesh Hardware,Beat visit,SR029,TN-North-6,Stock checked,,60,OK,secondary sale low
PIDACT00007713,2024-12-05,PIDOUT002247,New Chandra Hardware,Applicator demo,SR132,TN-East-2,Owner absent,2024-12-15,60,outside beat,cash crunch
PIDACT00007714,20-Aug-24,PIDOUT001476,Kaveri Farida Chemicals,Counter meet,SR014,KA-East-5,Stock checked,2024-08-30,10,outside beat,shifted to competitor
PIDACT00007715,2025-07-18,PIDOUT008105,Ganesh Senthil Services & Co,Applicator demo,SR025,TN-West-6,Complaint raised,2025-08-11,10,outside beat,stockist dispute
PIDACT00007716,2025-02-26,PIDOUT001469,Metro Manoj Corporation,PKD audit,SR056,KL-West-2,Order taken,,20,missing,new counter opened nearby
PIDACT00007717,2025-04-13,PIDOUT004297,PRIME VENKATESH HARDWARE,Complaint follow-up,SR103,TS-Central-9,Complaint raised,,NA,OK,
PIDACT00007718,2025-05-23,PIDOUT001052,Shree Rafiq Hardware,Counter meet,SR082,KL-North-5,Complaint raised,2025-06-20,10,OK,cash crunch
PIDACT00007719,21/06/2025,PIDOUT002726,MURUGAN YUSUF AGRO,Complaint follow-up,SR056,TN-West-3,Competitor push seen,2025-06-26,5,OK,new counter opened nearby
PIDACT00007720,2024-07-03,PIDOUT000464,Modern Geetha Tyres,Counter meet,SR132,TN-Central-1,Order taken,2024-07-11,NA,missing,stockist dispute
PIDACT00007721,2025-01-20,PIDDLR001028,Mahalakshmi Manoj Services,Payment follow-up,SR143,KL-Central-1,No order,2025-02-02,45,missing,cash crunch
PIDACT00007722,2025-11-07,PIDOUT005883,Star Bala Fertilisers,Beat visit,SR006,AP-South-9,Owner absent,2025-12-09,10,manual,shifted to competitor
PIDACT00007723,02/12/2025,PIDOUT000391,VIJAYA SURESH PAINTS,Counter meet,SR028,TS-East-4,Order taken,,5,OK,
PIDACT00007724,2024-11-08,PIDDLR000214,Lucky Lakshmi Distributors,Applicator demo,SR053,KL-Central-5,Payment follow-up,2024-11-20,20,OK,asked scheme support
PIDACT00007725,2025-06-26,PIDOUT002256,Lucky Karthik Hardware,Beat visit,SR027,TS-North-3,Order taken,,10,same gps as prior visit,cash crunch
PIDACT00007726,2024-07-12,PIDOUT006427,Modern Farida Sales,PKD audit,SR050,AP-North-8,Stock checked,08/22/2024,5,manual,new counter opened nearby
PIDACT00007727,22/05/2024,PIDOUT001272,New Prakash Depot,Counter meet,SR084,TN-South-5,No order,2024-05-25,NA,manual,shifted to competitor
PIDACT00007728,15/09/2025,PIDOUT000539,Royal Sanjay Paints,Applicator demo,SR111,TN-North-9,Complaint raised,2025-09-30,5,manual,stockist dispute
PIDACT00007729,12/15/2025,PIDOUT006875,Kaveri Lakshmi Hardware,Complaint follow-up,SR028,AP-East-3,No order,24/01/2026,10,OK,cash crunch
PIDACT00007730,31/03/2025,PIDOUT008732,Ganesh Deepak Hardware,Counter meet,SR043,KA-South-7,No order,2025-04-27,NA,outside beat,secondary sale low
PIDACT00007731,20-Feb-25,PIDOUT008550,New Meena Agencies,Complaint follow-up,SR001,KL-Central-4,Payment follow-up,,60,OK,secondary sale low
PIDACT00007732,2025-03-09,PIDOUT003178,National Geetha Distributors,Counter meet,SR007,KA-Central-7,Complaint raised,23-Apr-25,15,OK,secondary sale low
PIDACT00007733,2024-04-26,PIDOUT005822,New Suresh Traders,Complaint follow-up,SR137,TS-East-4,Demo done,2024-05-26,45,outside beat,secondary sale low
PIDACT00007734,2024-11-19,PIDOUT004916,Ganesh Meena Hardware,PKD audit,SR059,TS-North-6,Payment follow-up,2024-12-02,30,OK,cash crunch
PIDACT00007735,14-Jul-25,PIDOUT008439,Kaveri Revathi Hardware,Applicator demo,SR007,KA-East-9,Complaint raised,2025-07-23,45,OK,stockist dispute
PIDACT00007736,2026-03-06,PIDOUT007098,National Geetha Fertilisers,PKD audit,SR037,KA-North-8,Competitor push seen,10-Mar-26,20,missing,stockist dispute
PIDACT00007737,05/12/2024,PIDOUT005760,Modern Prakash Tyres,Beat visit,SR013,KL-Central-9,No order,11-Dec-24,45,same gps as prior visit,stockist dispute
PIDACT00007738,2025-06-29,PIDOUT001494,Royal Irfan Hardware,Beat visit,SR118,AP-South-2,Competitor push seen,08-Jul-25,30,same gps as prior visit,asked scheme support
PIDACT00007739,2024-10-02,PIDOUT007695,Prime Suresh Paints,Beat visit,SR016,TS-East-7,Competitor push seen,14-Oct-24,NA,missing,new counter opened nearby
PIDACT00007740,28/02/2026,PIDOUT007092,Ganesh Kavya Sales,Counter meet,SR102,PY-East-3,Demo done,2026-04-06,15,missing,new counter opened nearby
PIDACT00007741,2026-03-27,PIDOUT002459,National Arun Agro,Applicator demo,SR038,TS-West-5,Payment follow-up,04/12/2026,10,same gps as prior visit,shifted to competitor
PIDACT00007742,10/28/2024,PIDOUT005957,Sree Revathi Traders,Complaint follow-up,SR017,PY-North-9,Demo done,,60,outside beat,
PIDACT00007743,2025-08-21,PIDOUT005963,Star Jagan Tyres,PKD audit,SR134,TS-West-2,Competitor push seen,2025-09-09,15,manual,asked scheme support
PIDACT00007744,2025-03-10,PIDOUT001403,City Deepak Hardware,Applicator demo,SR104,KA-Central-7,Demo done,,15,outside beat,stockist dispute
PIDACT00007745,2026-03-22,PIDOUT000536,Sri Suresh Hardware,Complaint follow-up,SR007,TS-Central-7,Owner absent,2026-04-22,60,same gps as prior visit,asked scheme support
PIDACT00007746,08/07/2025,PIDOUT000885,Prime Karthik Hardware,Complaint follow-up,SR025,AP-Central-7,Stock checked,2025-08-23,10,missing,new counter opened nearby
PIDACT00007747,2025-08-30,PIDOUT007930,United Ganesh Agencies,Applicator demo,SR013,TS-East-4,Competitor push seen,2025-09-15,45,missing,new counter opened nearby
PIDACT00007748,2024-09-16,PIDOUT007648,Balaji Irfan Agro,Complaint follow-up,SR103,KA-East-2,Competitor push seen,2024-09-22,30,OK,shifted to competitor
PIDACT00007749,2026-03-22,PIDOUT008395,Murugan Priya Hardware,Applicator demo,SR067,TS-West-6,No order,2026-04-12,10,missing,cash crunch
PIDACT00007750,2025-12-04,PIDOUT005673,Shree Hari Traders,PKD audit,SR055,TN-West-7,Payment follow-up,2026-01-11,30,same gps as prior visit,new counter opened nearby
PIDACT00007751,2024-10-31,PIDDLR000034,Kaveri Sowmya Tyres,PKD audit,SR038,KA-Central-8,Stock checked,11/05/2024,5,manual,
PIDACT00007752,2024-10-20,PIDDLR001007,City Meena Mart & Co,Payment follow-up,SR150,TN-North-4,Order taken,2024-10-23,60,OK,shifted to competitor
PIDACT00007753,2024-07-01,PIDDLR000119,Sree Irfan Paints,PKD audit,SR033,TN-North-3,Payment follow-up,2024-07-18,15,outside beat,shifted to competitor
PIDACT00007754,2025-12-27,PIDOUT001132,Vijaya Karthik Services,PKD audit,SR132,KL-North-2,Stock checked,2026-01-29,NA,missing,new counter opened nearby
PIDACT00007755,2024-04-24,PIDOUT008449,Sri Revathi Services,Counter meet,SR025,AP-West-9,Competitor push seen,2024-05-22,60,OK,cash crunch
PIDACT00007756,2025-01-10,PIDOUT000222,Mahalakshmi Ganesh Agencies,Complaint follow-up,SR076,TS-North-9,Demo done,2025-01-15,10,outside beat,
PIDACT00007757,2024-06-17,PIDOUT003731,United Meena Distributors,Counter meet,SR085,TS-West-3,Complaint raised,2024-06-27,10,OK,
PIDACT00007758,2024-07-09,PIDOUT005645,Ganesh Jagan Tyres,Applicator demo,SR142,KL-North-7,Order taken,2024-08-19,45,outside beat,stockist dispute
PIDACT00007759,2024-11-14,PIDOUT007197,Murugan Bala Hardware,Applicator demo,SR034,TS-West-1,Demo done,21-Dec-24,15,outside beat,cash crunch
PIDACT00007760,2024-08-23,PIDOUT000814,United Arun Chemicals,Payment follow-up,SR055,AP-East-4,Stock checked,2024-09-11,20,manual,asked scheme support
PIDACT00007761,2025-04-30,PIDOUT003548,City Lokesh Traders,Counter meet,SR138,AP-West-2,Complaint raised,13/05/2025,NA,outside beat,
PIDACT00007762,2025-06-02,PIDOUT006302,Sree Manoj Tyres,Payment follow-up,SR090,AP-South-6,Payment follow-up,2025-06-25,60,manual,stockist dispute
PIDACT00007763,17-Jul-25,PIDOUT005784,National Hari Hardware,Applicator demo,SR116,TS-Central-7,No order,2025-08-05,NA,manual,new counter opened nearby
PIDACT00007764,09/19/2025,PIDDLR000538,United Suresh Distributors,Applicator demo,SR046,KL-East-7,Demo done,,45,same gps as prior visit,new counter opened nearby
PIDACT00007765,2025-04-02,PIDDLR000462,Modern Revathi Chemicals Pvt,Applicator demo,SR115,KA-Central-9,Payment follow-up,2025-04-29,NA,same gps as prior visit,asked scheme support
PIDACT00007766,2025-03-06,PIDOUT005957,Sree Revathi Traders,Complaint follow-up,SR017,PY-North-9,Order taken,2025-04-03,5,missing,shifted to competitor
PIDACT00007767,2024-10-30,PIDOUT004983,Star Ganesh Enterprises,Counter meet,SR053,TN-West-9,Payment follow-up,2024-11-26,45,OK,new counter opened nearby
PIDACT00007768,2026-01-29,PIDOUT001752,Balaji Priya Hardware,Applicator demo,SR045,AP-North-5,Complaint raised,2026-03-11,20,same gps as prior visit,
PIDACT00007769,2024-10-04,PIDOUT002958,Lucky Lakshmi Depot,Beat visit,SR093,AP-Central-7,Owner absent,,60,OK,new counter opened nearby
PIDACT00007770,2024-05-31,PIDOUT006193,New Deepak Paints,PKD audit,SR001,TS-East-8,Competitor push seen,24/06/2024,15,same gps as prior visit,asked scheme support
PIDACT00007771,2024-10-24,PIDOUT002223,CITY MEENA HARDWARE,PKD audit,SR065,KA-East-9,No order,,20,OK,
PIDACT00007772,2025-05-20,PIDOUT008357,Sree Venkatesh Corporation,PKD audit,SR114,TS-North-3,Order taken,,20,same gps as prior visit,secondary sale low
PIDACT00007773,2025-06-20,PIDOUT005282,Vijaya Meena Agencies,Counter meet,SR030,KL-Central-7,No order,2025-07-22,15,manual,new counter opened nearby
PIDACT00007774,2024-07-01,PIDOUT000198,Murugan Rafiq Hardware,Counter meet,SR100,KA-East-3,Order taken,26/07/2024,NA,missing,cash crunch
PIDACT00007775,2024-08-03,PIDOUT002492,Mahalakshmi Naveen Mart,Payment follow-up,SR046,AP-North-6,Demo done,2024-08-17,20,OK,asked scheme support
PIDACT00007776,2025-01-01,PIDOUT002362,Shree Rafiq Hardware,Payment follow-up,SR106,TS-Central-4,Demo done,14/02/2025,45,manual,cash crunch
PIDACT00007777,2025-01-12,PIDOUT005887,Ganesh Ganesh Hardware,Payment follow-up,SR074,KL-North-2,No order,,30,missing,stockist dispute
PIDACT00007778,2024-09-21,PIDOUT007778,VIJAYA LOKESH PAINTS,PKD audit,SR089,KL-West-6,Stock checked,29-Oct-24,30,OK,
