activity_id,activity_date,customer_id,customer_name,activity_type,sales_rep_id,territory,visit_outcome,next_action_date,minutes_spent,lat_long_quality,free_text_note
CORACT00015565,2024-11-08,CORDLR000194,Royal Ganesh Tyres,Farmer meeting,SR088,KL-North-7,Stock checked,2024-12-14,45,missing,stockist dispute
CORACT00015566,2024-08-24,CORDLR000624,Murugan Senthil Hardware,Stock check,SR112,TN-West-9,No order,,5,missing,secondary sale low
CORACT00015567,2024-12-03,CORDLR001957,City Anand Services,Crop demo,SR041,KL-East-1,Demo done,12/07/2024,60,missing,stockist dispute
CORACT00015568,17/09/2025,CORDLR000917,Balaji Irfan Agro,Payment follow-up,SR100,AP-North-2,Demo done,2025-10-09,30,same gps as prior visit,secondary sale low
CORACT00015569,2024-11-08,CORDLR002114,Vijaya Jagan Paints,Soil camp,SR084,TN-South-2,Demo done,2024-11-20,5,outside beat,new counter opened nearby
CORACT00015570,2024-05-06,CORDLR002541,Shree Venkatesh Tyres & Co,Payment follow-up,SR117,TN-East-8,Payment follow-up,05/25/2024,20,missing,stockist dispute
CORACT00015571,2024-10-01,CORDLR000239,Royal Naveen Associates,Dealer visit,SR094,TN-West-4,Stock checked,,20,outside beat,asked scheme support
CORACT00015572,09/11/2024,CORDLR002535,Sri Hari Services,Dealer visit,SR064,AP-Central-5,Complaint raised,2024-11-19,45,manual,shifted to competitor
CORACT00015573,2024-09-21,CORDLR000615,New Jagan Agro,Soil camp,SR142,TS-South-6,Owner absent,,60,same gps as prior visit,
CORACT00015574,2024-11-02,CORDLR001187,Ganesh Lokesh Agro,Crop demo,SR133,KA-East-6,Payment follow-up,2024-11-15,45,manual,asked scheme support
CORACT00015575,2024-12-03,CORDLR000240,Metro Kavya Associates,Crop demo,SR023,TS-West-2,Stock checked,,60,same gps as prior visit,asked scheme support
CORACT00015576,30/04/2025,CORDLR001970,City Sanjay Agro,Soil camp,SR139,KL-Central-9,Owner absent,,30,missing,
CORACT00015577,2024-10-11,CORDLR000347,Murugan Revathi Agro,Dealer visit,SR085,TN-Central-1,Competitor push seen,,20,outside beat,asked scheme support
CORACT00015578,2025-02-12,CORDLR002638,Vijaya Karthik Traders,Payment follow-up,SR003,KA-Central-4,Payment follow-up,2025-02-24,15,same gps as prior visit,new counter opened nearby
CORACT00015579,2025-09-06,CORDLR002648,Modern Manoj Sales,Drone demo,SR063,AP-Central-1,Demo done,2025-10-01,NA,outside beat,cash crunch
CORACT00015580,2024-08-07,CORDLR002480,Metro Hari Tyres Main,Dealer visit,SR061,TN-South-6,Demo done,2024-09-12,30,OK,asked scheme support
CORACT00015581,2025-04-05,CORDLR001779,Sree Chandra Fertilisers,Stock check,SR068,TS-West-3,Stock checked,2025-05-01,10,same gps as prior visit,shifted to competitor
CORACT00015582,2024-12-04,CORDLR001763,Sri Hari Agro,Crop demo,SR054,AP-North-4,Order taken,,15,outside beat,asked scheme support
CORACT00015583,29/05/2025,CORDLR000516,KAVERI VENKATESH TYRES,Crop demo,SR051,TS-North-9,Competitor push seen,2025-06-24,30,same gps as prior visit,
CORACT00015584,2026-01-04,CORDLR001045,Lucky Irfan Agro,Crop demo,SR007,TS-West-2,No order,08/02/2026,15,manual,asked scheme support
CORACT00015585,2026-03-17,CORDLR001270,Lucky Chandra Sales,Drone demo,SR105,KL-Central-2,Complaint raised,,30,OK,cash crunch
CORACT00015586,2026-01-11,CORDLR002317,National Yusuf Agro,Stock check,SR015,AP-Central-3,Payment follow-up,2026-02-25,45,missing,stockist dispute
CORACT00015587,2024-12-11,CORDLR001436,Sree Sanjay Corporation,Farmer meeting,SR131,TN-North-2,No order,,NA,OK,shifted to competitor
CORACT00015588,2025-03-22,CORDLR000198,Vijaya Hari Chemicals,Soil camp,SR090,TN-East-8,Owner absent,,30,manual,secondary sale low
CORACT00015589,2024-04-05,CORDLR001706,NEW IRFAN DEPOT,Soil camp,SR146,AP-Central-8,Competitor push seen,,30,outside beat,secondary sale low
CORACT00015590,2025-08-28,CORDLR001428,KAVERI NAVEEN TRADERS,Dealer visit,SR135,TN-South-1,Owner absent,,15,OK,
CORACT00015591,2025-11-27,CORDLR000016,Shree Lakshmi Enterprises,Soil camp,SR119,KA-South-7,No order,2025-12-09,5,manual,secondary sale low
CORACT00015592,2025-01-10,CORDLR001495,Lucky Irfan Agro,Farmer meeting,SR048,TS-North-5,Demo done,2025-02-16,15,OK,shifted to competitor
CORACT00015593,2025-11-12,CORDLR000077,Star Ganesh Associates,Drone demo,SR040,TS-East-8,Payment follow-up,2025-12-13,30,missing,cash crunch
CORACT00015594,27/07/2024,CORDLR001022,Star Venkatesh Chemicals,Soil camp,SR129,TN-Central-9,Order taken,2024-08-14,5,OK,new counter opened nearby
CORACT00015595,15-Jul-24,CORDLR001321,Metro Lokesh Agro,Stock check,SR056,TS-West-5,Stock checked,2024-07-31,NA,manual,stockist dispute
CORACT00015596,2025-02-18,CORDLR001789,Balaji Venkatesh Stores,Dealer visit,SR073,AP-South-4,Order taken,2025-03-19,15,outside beat,cash crunch
CORACT00015597,2026-03-15,CORDLR002153,Lucky Kavya Paints,Stock check,SR054,KL-South-9,Competitor push seen,2026-03-30,45,OK,stockist dispute
CORACT00015598,2025-11-17,CORDLR001407,Modern Venkatesh Distributors,Dealer visit,SR080,TN-North-8,Stock checked,2025-12-28,15,same gps as prior visit,new counter opened nearby
CORACT00015599,01/09/2025,CORDLR002109,Royal Priya Traders Ltd,Stock check,SR128,TN-Central-4,Stock checked,2025-09-17,5,OK,cash crunch
CORACT00015600,11/15/2025,CORDLR001521,Lucky Geetha Depot,Stock check,SR106,AP-West-5,Stock checked,2025-12-13,NA,missing,secondary sale low
CORACT00015601,2024-05-19,CORDLR000111,Royal Manoj Agro,Soil camp,SR128,TS-West-2,No order,06-Jun-24,15,manual,asked scheme support
CORACT00015602,2025-02-10,CORDLR001170,Lucky Bala Agro,Farmer meeting,SR042,TN-Central-1,Payment follow-up,06-Mar-25,5,OK,
CORACT00015603,10/11/2024,CORDLR001354,Star Yusuf Agro Ltd,Soil camp,SR115,TN-West-3,Demo done,2024-11-21,NA,outside beat,cash crunch
CORACT00015604,2026-01-08,CORDLR000950,Sree Lakshmi Traders,Crop demo,SR062,KL-East-6,No order,,45,manual,shifted to competitor
CORACT00015605,2025-01-30,CORDLR002930,Murugan Naveen Tyres,Payment follow-up,SR138,AP-West-1,Complaint raised,2025-03-15,30,OK,secondary sale low
CORACT00015606,2025-07-23,CORDLR002768,Ganesh Bala Agro,Soil camp,SR142,AP-South-9,Complaint raised,,30,outside beat,shifted to competitor
CORACT00015607,30/03/2026,CORDLR000338,Sree Lokesh Enterprises,Farmer meeting,SR140,KL-Central-3,Competitor push seen,,10,missing,asked scheme support
CORACT00015608,2025-03-20,CORDLR001410,Mahalakshmi Sowmya Fertilisers,Soil camp,SR113,KA-West-2,Competitor push seen,2025-04-03,5,same gps as prior visit,secondary sale low
CORACT00015609,2025-02-03,CORDLR002623,Kaveri Sanjay Agro,Dealer visit,SR093,AP-North-4,Order taken,,60,same gps as prior visit,cash crunch
CORACT00015610,2026-03-21,CORDLR000635,Shree Manoj Agro,Drone demo,SR083,AP-East-2,Demo done,2026-04-18,60,OK,asked scheme support
CORACT00015611,2025-10-27,CORDLR002204,Modern Chandra Depot,Drone demo,SR076,AP-East-2,Order taken,11/08/2025,30,same gps as prior visit,stockist dispute
CORACT00015612,2025-07-10,CORDLR000891,Shree Venkatesh Associates,Stock check,SR043,TN-West-2,Complaint raised,,60,missing,stockist dispute
CORACT00015613,10/23/2024,CORDLR001120,Sri Anand Agro,Dealer visit,SR046,TS-North-8,Complaint raised,2024-11-20,30,manual,shifted to competitor
CORACT00015614,2025-12-31,CORDLR002848,Shree Suresh Agro,Payment follow-up,SR041,TN-Central-8,Complaint raised,2026-02-04,60,OK,secondary sale low
CORACT00015615,21-Jan-26,CORDLR002324,Balaji Arun Agencies,Payment follow-up,SR074,TS-South-1,Payment follow-up,2026-02-14,60,missing,shifted to competitor
CORACT00015616,2024-10-06,CORDLR001656,Modern Deepak Hardware,Drone demo,SR098,AP-West-2,Complaint raised,15-Oct-24,20,OK,shifted to competitor
CORACT00015617,2026-01-19,CORDLR001489,Vijaya Rafiq Agro,Soil camp,SR056,TS-Central-4,Complaint raised,2026-02-05,45,same gps as prior visit,new counter opened nearby
CORACT00015618,2024-04-25,CORDLR000173,Sree Irfan Stores,Crop demo,SR047,AP-South-9,Stock checked,2024-05-31,10,missing,stockist dispute
CORACT00015619,10/23/2025,CORDLR001342,Vijaya Yusuf Agro,Payment follow-up,SR020,TS-East-9,Stock checked,2025-11-17,60,missing,stockist dispute
CORACT00015620,2024-07-07,CORDLR000512,United Chandra Agro,Drone demo,SR040,TS-Central-3,Demo done,2024-07-15,15,same gps as prior visit,cash crunch
CORACT00015621,2025-05-02,CORDLR002897,Mahalakshmi Senthil Sales,Farmer meeting,SR003,KA-West-6,Competitor push seen,2025-06-15,10,same gps as prior visit,stockist dispute
CORACT00015622,2026-03-27,CORDLR000489,Vijaya Suresh Corporation,Payment follow-up,SR034,TN-Central-9,Competitor push seen,,20,OK,asked scheme support
CORACT00015623,2024-11-03,CORDLR002346,Mahalakshmi Suresh Agro,Crop demo,SR068,AP-West-3,Stock checked,2024-11-18,30,missing,new counter opened nearby
CORACT00015624,2025-09-23,CORDLR001496,Kaveri Meena Traders,Crop demo,SR044,TS-South-3,Order taken,2025-09-26,30,manual,secondary sale low
CORACT00015625,2025-03-04,CORDLR000153,Sree Venkatesh Hardware,Crop demo,SR104,KL-South-6,Competitor push seen,,10,same gps as prior visit,
CORACT00015626,2024-05-29,CORDLR001513,Shree Suresh Chemicals,Payment follow-up,SR042,TN-North-5,Complaint raised,,45,outside beat,shifted to competitor
CORACT00015627,06-Jun-25,CORDLR002463,UNITED CHANDRA MART,Payment follow-up,SR127,TS-North-3,Order taken,2025-06-12,10,same gps as prior visit,new counter opened nearby
CORACT00015628,14/02/2026,CORDLR000112,United Deepak Agencies,Dealer visit,SR142,KL-South-6,Stock checked,,60,outside beat,stockist dispute
CORACT00015629,2024-12-28,CORDLR001671,Balaji Rafiq Agro,Stock check,SR013,KL-Central-2,Stock checked,,20,OK,shifted to competitor
CORACT00015630,2025-02-18,CORDLR000435,Balaji Arun Traders,Payment follow-up,SR002,AP-Central-5,Payment follow-up,2025-03-13,5,same gps as prior visit,secondary sale low
CORACT00015631,03/06/2025,CORDLR001092,Modern Senthil Agro,Payment follow-up,SR094,TS-Central-8,Competitor push seen,2025-03-11,45,OK,secondary sale low
CORACT00015632,2026-03-17,CORDLR001071,Modern Revathi Agro,Soil camp,SR145,TN-North-2,Order taken,,15,same gps as prior visit,secondary sale low
CORACT00015633,2024-05-30,CORDLR002813,National Deepak Agro,Drone demo,SR081,TS-Central-6,Demo done,,20,same gps as prior visit,asked scheme support
CORACT00015634,2026-03-25,CORDLR002659,Royal Sowmya Stores,Crop demo,SR125,AP-South-3,Stock checked,2026-04-25,5,missing,cash crunch
CORACT00015635,2026-02-22,CORDLR002109,Royal Priya Traders Ltd,Drone demo,SR128,TN-Central-4,Order taken,2026-03-23,60,manual,new counter opened nearby
CORACT00015636,2024-04-02,CORDLR000740,SREE RAFIQ AGRO,Farmer meeting,SR018,TN-South-3,Demo done,2024-04-18,15,outside beat,
CORACT00015637,2025-01-10,CORDLR000260,Royal Lokesh Tyres,Farmer meeting,SR109,TN-Central-9,Payment follow-up,,NA,same gps as prior visit,shifted to competitor
CORACT00015638,2024-09-07,CORDLR002790,STAR SOWMYA MART,Dealer visit,SR118,KL-Central-2,Complaint raised,,30,same gps as prior visit,
CORACT00015639,2025-08-07,CORDLR000840,Prime Anand Associates,Soil camp,SR102,KA-North-9,Stock checked,,45,OK,
CORACT00015640,22-Sep-24,CORDLR002043,United Kavya Agro,Drone demo,SR118,KA-East-3,Competitor push seen,2024-11-06,45,manual,new counter opened nearby
CORACT00015641,2026-01-05,CORDLR002154,Sri Irfan Agro Ltd,Dealer visit,SR003,AP-East-6,Demo done,2026-01-21,15,manual,secondary sale low
CORACT00015642,2024-09-24,CORDLR001443,Sree Meena Fertilisers,Soil camp,SR104,KA-South-4,Order taken,2024-10-27,30,OK,shifted to competitor
CORACT00015643,2025-07-04,CORDLR001648,Mahalakshmi Venkatesh Agro,Farmer meeting,SR028,TS-Central-3,Owner absent,2025-08-18,5,OK,stockist dispute
CORACT00015644,03/10/2024,CORDLR000856,Prime Jagan Mart,Farmer meeting,SR120,TN-North-8,Complaint raised,,10,OK,secondary sale low
CORACT00015645,2025-02-02,CORDLR000616,City Lakshmi Agencies,Farmer meeting,SR051,PY-West-7,No order,2025-03-05,10,OK,asked scheme support
CORACT00015646,2025-04-12,CORDLR000344,SRI Bala Agro,Drone demo,SR012,TN-North-3,Demo done,,5,outside beat,cash crunch
CORACT00015647,2025-08-26,CORDLR002249,Vijaya Anand Agro,Farmer meeting,SR062,TN-West-2,Order taken,05-Oct-25,60,same gps as prior visit,new counter opened nearby
CORACT00015648,2025-12-04,CORDLR001793,KAVERI SENTHIL SALES,Soil camp,SR140,KA-North-6,Order taken,06/01/2026,30,outside beat,new counter opened nearby
CORACT00015649,2024-12-25,CORDLR001159,Murugan Lokesh Agro,Stock check,SR068,KA-East-7,Complaint raised,,60,outside beat,
CORACT00015650,2024-09-11,CORDLR002656,Modern Karthik Agro,Soil camp,SR074,KA-Central-4,Payment follow-up,2024-10-01,NA,OK,new counter opened nearby
CORACT00015651,2025-09-01,CORDLR002079,Kaveri Yusuf Traders,Soil camp,SR120,TS-Central-2,Stock checked,2025-10-16,60,outside beat,stockist dispute
CORACT00015652,2025-01-06,CORDLR002913,Balaji Senthil Traders,Crop demo,SR109,TS-Central-2,Stock checked,,10,outside beat,shifted to competitor
CORACT00015653,05/22/2025,CORDLR000467,Vijaya Deepak Agencies,Soil camp,SR146,TN-South-5,Owner absent,,NA,same gps as prior visit,secondary sale low
CORACT00015654,2026-02-17,CORDLR000706,Lucky Irfan Agro,Drone demo,SR139,TS-East-8,Owner absent,,5,missing,shifted to competitor
CORACT00015655,2025-03-14,CORDLR000767,United Deepak Corporation,Dealer visit,SR009,KA-West-3,No order,2025-04-08,NA,manual,asked scheme support
CORACT00015656,2024-06-10,CORDLR000337,Royal Revathi Depot,Crop demo,SR041,KA-North-7,Complaint raised,,60,manual,asked scheme support
CORACT00015657,2025-10-15,CORDLR000599,Shree Revathi Stores,Crop demo,SR141,PY-North-9,Payment follow-up,,5,OK,
CORACT00015658,2026-02-14,CORDLR000434,Lucky Deepak Chemicals,Payment follow-up,SR068,TN-East-8,No order,,5,outside beat,asked scheme support
CORACT00015659,2026-01-11,CORDLR002886,Murugan Arun Tyres,Dealer visit,SR080,TS-Central-8,Demo done,2026-02-04,45,outside beat,secondary sale low
CORACT00015660,2025-07-07,CORDLR002112,Royal Anand Enterprises,Stock check,SR070,KA-South-9,Owner absent,2025-07-15,5,outside beat,
CORACT00015661,25/02/2026,CORDLR002252,United Geetha Associates,Dealer visit,SR070,KA-West-4,Owner absent,2026-03-10,45,same gps as prior visit,
CORACT00015662,2025-09-24,CORDLR002203,Prime Karthik Distributors Pvt,Soil camp,SR103,TN-West-1,No order,10/07/2025,30,missing,
CORACT00015663,2025-10-18,CORDLR000942,Vijaya Farida Agro,Payment follow-up,SR014,TN-North-4,Payment follow-up,2025-11-20,5,missing,cash crunch
CORACT00015664,2025-02-06,CORDLR002166,METRO MEENA ASSOCIATES,Drone demo,SR125,TS-Central-3,Demo done,2025-03-19,15,OK,secondary sale low
CORACT00015665,2024-09-22,CORDLR002278,Prime Yusuf Agro,Soil camp,SR100,TN-South-9,Demo done,2024-11-02,10,same gps as prior visit,cash crunch
CORACT00015666,2024-06-04,CORDLR000892,City Deepak Distributors,Payment follow-up,SR055,AP-Central-4,Owner absent,,15,manual,new counter opened nearby
CORACT00015667,2025-10-17,CORDLR001822,Balaji Chandra Fertilisers,Drone demo,SR054,KA-East-4,Order taken,,45,same gps as prior visit,asked scheme support
CORACT00015668,2025-03-30,CORDLR002604,Kaveri Kavya Hardware,Crop demo,SR058,TN-South-7,Complaint raised,,30,manual,
CORACT00015669,2024-12-29,CORDLR000163,Royal Senthil Traders,Soil camp,SR130,PY-West-1,Owner absent,02/01/2025,NA,manual,asked scheme support
CORACT00015670,31/12/2025,CORDLR002395,New Farida Distributors,Dealer visit,SR064,AP-North-7,Demo done,2026-02-11,15,missing,secondary sale low
CORACT00015671,2025-06-28,CORDLR001158,Lucky Anand Agro,Soil camp,SR134,KA-East-5,Competitor push seen,2025-07-05,60,OK,shifted to competitor
CORACT00015672,2025-05-23,CORDLR000838,Murugan Venkatesh Fertilisers,Farmer meeting,SR003,TN-East-5,No order,,30,manual,stockist dispute
CORACT00015673,2025-12-01,CORDLR002854,United Sanjay Traders,Crop demo,SR003,KA-North-4,Owner absent,2025-12-20,5,missing,shifted to competitor
CORACT00015674,2026-02-08,CORDLR000154,Sree Ganesh Stores,Soil camp,SR109,AP-South-9,Competitor push seen,2026-03-06,5,same gps as prior visit,stockist dispute
CORACT00015675,2024-10-10,CORDLR001385,Modern Suresh Associates,Payment follow-up,SR066,KA-South-4,Owner absent,2024-11-16,45,same gps as prior visit,asked scheme support
CORACT00015676,2024-09-22,CORDLR001546,Murugan Ganesh Agencies,Farmer meeting,SR015,AP-South-4,Order taken,,NA,manual,cash crunch
CORACT00015677,2025-08-21,CORDLR001945,United Prakash Agro,Dealer visit,SR094,TN-South-1,Stock checked,,5,same gps as prior visit,shifted to competitor
CORACT00015678,2026-03-24,CORDLR002591,SRI Anand Agro,Dealer visit,SR109,KA-Central-7,Competitor push seen,,20,OK,cash crunch
CORACT00015679,2026-02-14,CORDLR000370,New Farida Mart,Soil camp,SR021,TN-East-2,No order,,NA,missing,new counter opened nearby
CORACT00015680,2025-09-28,CORDLR002587,Modern Ganesh Depot,Dealer visit,SR127,TS-North-7,Complaint raised,2025-11-08,15,outside beat,new counter opened nearby
CORACT00015681,2025-09-15,CORDLR001589,Balaji Ganesh Enterprises,Payment follow-up,SR049,TS-North-4,Order taken,2025-10-03,60,OK,
CORACT00015682,2026-03-22,CORDLR000738,Shree Sowmya Stores,Soil camp,SR002,AP-East-7,Complaint raised,,30,OK,
CORACT00015683,2025-09-13,CORDLR002588,Shree Karthik Agro,Stock check,SR045,KA-Central-9,Payment follow-up,2025-10-15,45,manual,secondary sale low
CORACT00015684,2024-09-12,CORDLR000869,Kaveri Kavya Agro,Stock check,SR133,KL-North-5,Order taken,2024-10-12,5,manual,stockist dispute
CORACT00015685,2024-04-25,CORDLR001990,Mahalakshmi Farida Agro,Crop demo,SR066,TS-South-3,Competitor push seen,2024-06-06,20,same gps as prior visit,new counter opened nearby
CORACT00015686,2025-08-18,CORDLR000719,New Arun Hardware,Dealer visit,SR022,KA-South-5,Payment follow-up,2025-08-26,5,OK,new counter opened nearby
CORACT00015687,2026-03-10,CORDLR002994,Vijaya Lakshmi Agro,Soil camp,SR008,KA-North-3,Complaint raised,03/26/2026,45,OK,shifted to competitor
CORACT00015688,2024-12-05,CORDLR000523,Sree Senthil Fertilisers,Stock check,SR110,KA-Central-7,Competitor push seen,2024-12-22,NA,outside beat,
CORACT00015689,2025-05-06,CORDLR001603,Modern Lakshmi Agro,Drone demo,SR064,TS-West-8,Complaint raised,2025-06-16,10,outside beat,shifted to competitor
CORACT00015690,2026-03-04,CORDLR002298,Ganesh Suresh Chemicals,Dealer visit,SR123,TS-South-3,Complaint raised,2026-03-10,30,same gps as prior visit,cash crunch
CORACT00015691,2025-08-09,CORDLR002128,Modern Sowmya Agro,Dealer visit,SR034,KL-West-3,No order,2025-08-25,60,missing,secondary sale low
CORACT00015692,2025-05-17,CORDLR001333,Sree Deepak Fertilisers,Soil camp,SR070,AP-South-3,Complaint raised,2025-06-24,20,outside beat,secondary sale low
CORACT00015693,2024-10-17,CORDLR001598,Ganesh Rafiq Paints,Crop demo,SR103,TS-South-1,Demo done,04-Nov-24,60,missing,cash crunch
CORACT00015694,2025-07-14,CORDLR001054,Murugan Naveen Agro,Dealer visit,SR095,AP-West-3,Payment follow-up,2025-08-03,10,same gps as prior visit,
CORACT00015695,2025-11-23,CORDLR000477,Mahalakshmi Jagan Agro,Soil camp,SR109,KL-North-3,Stock checked,,10,outside beat,stockist dispute
CORACT00015696,03/14/2025,CORDLR002566,Prime Lokesh Agro Ltd,Drone demo,SR022,KL-East-1,Demo done,2025-04-22,30,outside beat,secondary sale low
CORACT00015697,2025-12-08,CORDLR001891,Royal Chandra Associates,Farmer meeting,SR122,TN-West-8,Payment follow-up,2026-01-19,5,missing,shifted to competitor
CORACT00015698,2025-03-18,CORDLR001438,Sree Arun Services,Farmer meeting,SR005,KL-North-4,Payment follow-up,2025-03-23,NA,outside beat,new counter opened nearby
CORACT00015699,2025-01-15,CORDLR002203,Prime Karthik Distributors Pvt,Dealer visit,SR103,TN-West-1,Complaint raised,2025-03-01,10,OK,
CORACT00015700,2024-07-08,CORDLR002386,Murugan Hari Agro,Farmer meeting,SR020,KA-Central-6,Payment follow-up,2024-08-04,10,missing,new counter opened nearby
CORACT00015701,2025-11-27,CORDLR002951,National Arun Distributors,Stock check,SR114,KA-South-8,Complaint raised,25-Dec-25,NA,same gps as prior visit,shifted to competitor
CORACT00015702,2025-05-09,CORDLR001766,Sri Arun Agro,Dealer visit,SR069,TS-East-6,Order taken,,20,manual,asked scheme support
CORACT00015703,26/01/2025,CORDLR000085,Vijaya Prakash Depot,Stock check,SR140,TS-East-9,Complaint raised,,15,outside beat,shifted to competitor
CORACT00015704,2025-06-11,CORDLR002563,Mahalakshmi Sowmya Agro,Soil camp,SR076,KA-West-9,Demo done,,30,OK,
CORACT00015705,2024-07-30,CORDLR000910,City Lokesh Services,Dealer visit,SR002,TS-East-5,Order taken,2024-09-02,20,outside beat,stockist dispute
CORACT00015706,08-Apr-24,CORDLR001730,Vijaya Sanjay Agro,Soil camp,SR136,TS-West-8,Complaint raised,,10,outside beat,new counter opened nearby
CORACT00015707,2025-03-27,CORDLR002022,Modern Bala Associates,Soil camp,SR101,AP-South-5,No order,10-Apr-25,15,missing,secondary sale low
CORACT00015708,20/01/2025,CORDLR000510,New Karthik Fertilisers,Stock check,SR136,KA-West-8,Order taken,,60,outside beat,new counter opened nearby
CORACT00015709,2024-05-17,CORDLR000304,STAR PRIYA AGRO,Crop demo,SR142,KA-South-4,No order,2024-06-19,15,same gps as prior visit,secondary sale low
CORACT00015710,2024-10-07,CORDLR002766,Prime Prakash Agro,Drone demo,SR024,AP-South-9,Payment follow-up,2024-11-20,NA,missing,new counter opened nearby
CORACT00015711,2026-01-06,CORDLR000920,Vijaya Sowmya Agro,Farmer meeting,SR019,PY-Central-2,Complaint raised,2026-01-16,30,OK,secondary sale low
CORACT00015712,2025-05-29,CORDLR002804,KAVERI HARI AGRO,Drone demo,SR069,AP-West-7,Stock checked,13-Jul-25,NA,manual,cash crunch
CORACT00015713,2024-07-23,CORDLR002215,Prime Suresh Tyres,Drone demo,SR110,AP-Central-7,Competitor push seen,2024-08-02,60,outside beat,
CORACT00015714,10/22/2024,CORDLR000877,Ganesh Manoj Services,Dealer visit,SR105,TS-South-9,Payment follow-up,,20,same gps as prior visit,cash crunch
CORACT00015715,2025-07-16,CORDLR000520,Murugan Manoj Agro,Crop demo,SR003,AP-East-1,Payment follow-up,2025-08-17,30,missing,cash crunch
CORACT00015716,2025-01-11,CORDLR000395,Shree Bala Agro Ltd,Farmer meeting,SR037,TS-East-5,Competitor push seen,,30,manual,stockist dispute
CORACT00015717,2025-04-02,CORDLR000030,Star Lakshmi Tyres,Soil camp,SR019,TS-Central-9,Stock checked,2025-04-19,30,manual,stockist dispute
CORACT00015718,2025-02-20,CORDLR002198,Kaveri Farida Services,Stock check,SR016,TN-Central-4,Owner absent,,NA,outside beat,stockist dispute
CORACT00015719,08-Sep-25,CORDLR000223,Kaveri Manoj Enterprises,Dealer visit,SR146,KL-East-6,Owner absent,,NA,missing,secondary sale low
CORACT00015720,15-May-25,CORDLR002073,Prime Hari Fertilisers,Soil camp,SR019,KA-North-3,Payment follow-up,2025-06-03,10,manual,secondary sale low
CORACT00015721,2025-09-09,CORDLR002319,SREE PRAKASH HARDWARE,Stock check,SR138,KA-North-6,Complaint raised,,20,OK,
CORACT00015722,2025-08-16,CORDLR001689,Kaveri Priya Agro,Drone demo,SR008,AP-Central-3,Complaint raised,2025-09-27,5,same gps as prior visit,shifted to competitor
CORACT00015723,2024-08-10,CORDLR002498,Murugan Rafiq Depot,Dealer visit,SR011,KA-South-2,Complaint raised,2024-08-14,45,missing,shifted to competitor
CORACT00015724,2025-05-31,CORDLR000505,Ganesh Deepak Corporation,Crop demo,SR040,TS-West-9,Payment follow-up,2025-07-12,NA,OK,asked scheme support
CORACT00015725,2025-12-03,CORDLR001175,New Venkatesh Depot,Dealer visit,SR069,KA-South-6,No order,19/12/2025,30,OK,secondary sale low
CORACT00015726,2025-07-20,CORDLR002506,Sri Chandra Paints,Stock check,SR096,TS-East-9,Stock checked,2025-08-28,45,OK,
CORACT00015727,2025-11-25,CORDLR002636,Star Karthik Agro,Dealer visit,SR007,AP-South-6,Owner absent,2025-11-30,5,outside beat,new counter opened nearby
CORACT00015728,2025-05-30,CORDLR001109,Lucky Kavya Services,Farmer meeting,SR045,KA-North-1,Payment follow-up,2025-06-20,5,OK,cash crunch
CORACT00015729,24/07/2024,CORDLR002578,Metro Suresh Enterprises,Crop demo,SR106,AP-West-3,Competitor push seen,,20,OK,shifted to competitor
CORACT00015730,2024-07-29,CORDLR000862,Modern Karthik Paints,Soil camp,SR137,KA-East-3,No order,09/08/2024,20,manual,asked scheme support
CORACT00015731,23/01/2026,CORDLR001400,Vijaya Priya Tyres,Drone demo,SR016,AP-West-2,Owner absent,2026-03-07,30,OK,cash crunch
CORACT00015732,2024-09-26,CORDLR002354,Royal Lokesh Stores,Drone demo,SR120,KA-South-2,Payment follow-up,2024-10-06,5,manual,new counter opened nearby
CORACT00015733,2024-10-27,CORDLR001920,Lucky Venkatesh Agro,Soil camp,SR144,KA-West-4,Owner absent,2024-11-18,45,same gps as prior visit,asked scheme support
CORACT00015734,2025-12-08,CORDLR002709,SREE SOWMYA AGRO,Drone demo,SR125,TS-North-7,Complaint raised,2026-01-17,60,OK,stockist dispute
CORACT00015735,2025-04-28,CORDLR000523,Sree Senthil Fertilisers,Farmer meeting,SR110,KA-Central-7,Stock checked,05/30/2025,10,same gps as prior visit,shifted to competitor
CORACT00015736,2025-09-10,CORDLR002618,GANESH KAVYA PAINTS,Payment follow-up,SR134,PY-Central-7,No order,2025-10-09,45,manual,stockist dispute
CORACT00015737,2025-05-09,CORDLR000184,Shree Naveen Chemicals,Payment follow-up,SR106,TN-North-9,Complaint raised,2025-05-18,10,same gps as prior visit,secondary sale low
CORACT00015738,2024-11-05,CORDLR000450,STAR DEEPAK FERTILISERS,Dealer visit,SR017,TS-East-4,Complaint raised,2024-12-17,10,manual,secondary sale low
CORACT00015739,2025-08-08,CORDLR001169,Murugan Hari Associates,Soil camp,SR147,TN-North-8,No order,09/15/2025,20,same gps as prior visit,cash crunch
CORACT00015740,2025-03-18,CORDLR002575,Mahalakshmi Chandra Stores,Farmer meeting,SR140,TS-South-3,Competitor push seen,2025-03-29,10,same gps as prior visit,stockist dispute
CORACT00015741,2025-10-01,CORDLR002579,Mahalakshmi Lokesh Agro,Stock check,SR115,TS-West-9,Owner absent,2025-10-17,20,OK,asked scheme support
CORACT00015742,2025-10-03,CORDLR002755,Prime Revathi Agro,Stock check,SR014,AP-South-2,Competitor push seen,2025-10-26,15,manual,secondary sale low
