customer_id,customer_name,as_of_date,credit_limit,outstanding_amount,not_due_amount,days_1_30,days_31_60,days_61_90,days_90_plus,last_payment_date,block_flag,collector_note
CORDLR001617,Vijaya Jagan Distributors,31/03/2026,250000,173980.22,90377.79,23096.15,11812.17,8145.22,18198.76,29/09/2025,N,cheque bounce
CORDLR001618,Kaveri Yusuf Hardware,2026-03-31,400000,218511.40,131701.25,13204.91,28923.09,18363.15,9736.56,2025-12-21,Y,promised next week
CORDLR001619,Sree Lokesh Agro,2026-03-31,250000,300680.13,219431.19,14850.24,25215.54,6002.61,36502.10,01/02/2026,N,limit increase requested
CORDLR001620,CITY GANESH DEPOT,2026-03-31,75000,41050.98,15449.37,6589.79,6231.44,4114.86,6952.50,2025-08-30,Y,owner not reachable
CORDLR001621,Kaveri Naveen Corporation,2026-03-31,250000,119369.70,112842.87,1158.13,1247.27,924.60,2416.14,2025-12-31,N,cheque bounce
CORDLR001622,Star Arun Agro,03/31/2026,0,22047.65,12687.62,2873.70,1219.49,2031.25,1945.09,2025-11-11,N,owner not reachable
CORDLR001623,United Venkatesh Agro,03/31/2026,250000,239488.38,151797.58,13171.21,22804.25,7859.24,8590.62,01/11/2025,N,claims adjusted
CORDLR001624,Balaji Arun Distributors,2026-03-31,0,3938.27,1431.36,407.40,587.52,559.25,1018.70,2025-11-25,Y,cheque bounce
CORDLR001625,National Sanjay Agro,2026-03-31,1200000,1556252.01,914142.22,137336.44,81558.94,89067.94,248707.51,2025-07-22,N,limit increase requested
CORDLR001626,Murugan Priya Agro,2026-03-31,1200000,793745.68,362286.65,118650.11,55119.50,67198.38,13097.46,2026-02-07,N,promised next week
CORDLR001627,Prime Prakash Enterprises,03/31/2026,150000,156084.63,94803.87,17588.33,15001.89,10493.62,12763.61,07/29/2025,N,owner not reachable
CORDLR001628,SHREE HARI TRADERS,31-Mar-26,750000,799001.01,567472.37,36660.28,32149.46,27185.02,101301.28,26-Jul-25,N,claims adjusted
CORDLR001629,City Anand Corporation,2026-03-31,1200000,1132668.75,740387.99,115047.61,75910.07,26842.72,150808.00,10-Mar-26,Y,owner not reachable
CORDLR001630,New Naveen Traders,2026-03-31,750000,737995.33,669600.12,23152.71,20295.06,16765.92,26174.88,2026-03-03,N,promised next week
CORDLR001631,Shree Anand Agro,2026-03-31,750000,843831.64,415757.97,97458.18,52107.62,50702.11,52191.27,2025-09-12,N,owner not reachable
CORDLR001632,National Geetha Tyres,2026-03-31,400000,253490.10,139224.60,35738.15,19188.30,15031.18,5504.83,2025-12-23,Y,owner not reachable
CORDLR001633,Prime Venkatesh Enterprises,2026-03-31,150000,156810.96,141784.21,3149.40,2419.09,1775.19,4811.87,2026-03-19,N,limit increase requested
CORDLR001634,Modern Priya Agro,2026-03-31,75000,72207.16,54495.76,3692.24,5442.83,1223.84,3070.26,2026-03-02,N,owner not reachable
CORDLR001635,Balaji Naveen Agro,31/03/2026,75000,87539.32,60373.99,6246.32,6032.38,3271.49,6308.34,2025-10-26,N,owner not reachable
CORDLR001636,Metro Kavya Hardware,2026-03-31,75000,7554.74,6647.90,285.25,282.76,68.83,74.72,2025-08-29,N,cheque bounce
CORDLR001637,Lucky Lakshmi Agro,2026-03-31,250000,300711.83,160565.10,24976.15,46953.28,13839.41,41032.17,05/09/2025,N,cheque bounce
CORDLR001638,Star Yusuf Agro,31-Mar-26,100000,95818.58,66280.26,8237.03,10272.93,4412.60,10162.69,2025-07-14,N,owner not reachable
CORDLR001639,Vijaya Sowmya Agro,2026-03-31,1200000,1544921.71,1436402.75,31039.80,34689.02,11304.02,10808.41,2025-09-01,N,promised next week
CORDLR001640,Shree Kavya Sales,2026-03-31,150000,41543.18,31187.61,3534.77,1420.10,1695.27,3854.34,2025-09-23,N,promised next week
CORDLR001641,Shree Hari Services,2026-03-31,750000,120342.98,109371.39,2304.13,1448.45,1257.69,2088.25,2025-08-24,N,limit increase requested
CORDLR001642,VIJAYA GEETHA CORPORATION,2026-03-31,750000,256304.97,202613.59,12385.43,14390.42,3633.87,12208.37,23-Oct-25,Y,
CORDLR001643,Sri Manoj Services,2026-03-31,400000,23052.53,15611.58,1372.01,1256.73,1821.28,2565.33,2026-01-11,N,owner not reachable
CORDLR001644,Kaveri Irfan Mart,2026-03-31,1200000,1386680.39,935157.70,111964.05,147778.41,96151.18,171655.16,2026-02-15,N,promised next week
CORDLR001645,Modern Chandra Stores,2026-03-31,100000,52811.08,31303.96,5595.03,4670.97,4606.49,8877.97,2025-07-04,Y,claims adjusted
CORDLR001646,United Rafiq Tyres,2026-03-31,400000,234750.99,67785.90,54001.65,46370.41,28514.26,53425.43,2026-01-20,Y,claims adjusted
CORDLR001647,National Irfan Agro,2026-03-31,75000,61986.83,17768.61,15460.72,12526.53,2818.56,17401.50,2025-10-18,N,
CORDLR001648,Mahalakshmi Venkatesh Agro,2026-03-31,400000,87737.26,8610.62,16416.17,26242.45,19031.00,19120.89,07/04/2025,Y,
CORDLR001649,Balaji Venkatesh Agro,2026-03-31,50000,12064.27,8176.70,782.28,572.97,724.37,750.92,2025-08-18,N,
CORDLR001650,Ganesh Jagan Agro,31/03/2026,0,10844.06,9201.73,248.76,540.72,180.30,495.85,2025-10-14,N,
CORDLR001651,Murugan Naveen Agro,2026-03-31,750000,516420.17,475917.87,11177.64,9056.44,5050.02,15903.68,06/02/2026,Y,promised next week
CORDLR001652,Lucky Ganesh Hardware,2026-03-31,50000,24408.00,6715.00,5343.88,5540.06,2054.64,4034.18,2025-09-09,Y,promised next week
CORDLR001653,New Lokesh Tyres,2026-03-31,100000,50861.50,25231.87,4293.39,4204.05,3722.28,4305.68,2025-12-03,N,owner not reachable
CORDLR001654,Kaveri Meena Corporation,2026-03-31,750000,454721.61,369358.42,14988.92,24105.99,16344.54,9588.09,2025-11-05,N,promised next week
CORDLR001655,Sree Lokesh Tyres,2026-03-31,1200000,703676.06,577180.87,41821.52,21803.65,13144.13,40334.52,08/03/2026,Y,claims adjusted
CORDLR001656,Modern Deepak Hardware,2026-03-31,250000,177001.53,157955.89,3878.27,3082.69,1855.98,4448.85,2026-02-02,N,claims adjusted
CORDLR001657,City Geetha Chemicals,2026-03-31,100000,19442.69,18057.92,430.92,203.55,181.75,59.94,16-Jan-26,N,claims adjusted
CORDLR001658,Prime Naveen Agro,03/31/2026,750000,192143.98,152526.94,9730.66,6738.56,2928.02,9518.14,2026-01-30,N,claims adjusted
CORDLR001659,Shree Geetha Stores,31/03/2026,150000,172115.85,109792.05,14241.70,10951.08,14918.92,3367.28,2025-12-20,N,
CORDLR001660,Murugan Priya Fertilisers,2026-03-31,1200000,396785.75,301104.41,26207.20,16520.45,12979.04,13294.98,2025-10-28,N,
CORDLR001661,New Meena Agro,31-Mar-26,50000,9892.29,6168.95,1251.58,996.00,235.13,1585.64,2025-10-13,N,promised next week
CORDLR001662,Vijaya Sowmya Agro,2026-03-31,100000,81554.91,67625.20,2291.73,1827.50,2503.03,2644.93,10/07/2025,N,claims adjusted
CORDLR001663,Vijaya Meena Sales,31/03/2026,0,24889.10,21275.43,948.53,544.59,617.48,1529.48,26-Sep-25,N,cheque bounce
CORDLR001664,Lucky Suresh Agro Pvt,2026-03-31,150000,124600.09,105340.32,6478.75,2695.11,3704.40,4263.27,2025-09-05,N,claims adjusted
CORDLR001665,Murugan Sanjay Sales,03/31/2026,100000,62020.07,29370.46,6050.77,10164.47,5964.15,11634.37,2026-03-02,N,promised next week
CORDLR001666,Sri Revathi Depot,2026-03-31,400000,487681.82,317521.52,37706.27,48073.62,15983.15,43606.26,2025-11-26,Y,cheque bounce
CORDLR001667,ROYAL PRIYA TYRES,2026-03-31,75000,60921.44,33152.45,9020.79,8083.65,5974.06,11107.38,24/09/2025,N,promised next week
CORDLR001668,Mahalakshmi Hari Agencies,2026-03-31,100000,13106.13,4299.66,2591.87,2853.48,1753.70,2882.62,10-Jul-25,N,promised next week
CORDLR001669,Sree Naveen Agro,2026-03-31,150000,197538.45,92141.90,18528.12,35079.56,15316.05,33771.37,2025-07-12,N,limit increase requested
CORDLR001670,City Deepak Mart,2026-03-31,50000,32441.62,21231.60,2672.72,3575.79,1674.61,3637.80,2026-01-13,Y,claims adjusted
CORDLR001671,Balaji Rafiq Agro,31/03/2026,1200000,1095073.68,631269.20,101695.71,147576.60,110751.85,60335.06,2026-01-18,N,limit increase requested
CORDLR001672,Royal Rafiq Agro,2026-03-31,50000,44987.21,28120.10,3420.32,2055.38,1236.17,3027.42,2026-03-15,N,claims adjusted
CORDLR001673,Balaji Meena Fertilisers,03/31/2026,50000,43532.93,35990.88,1421.33,998.51,1335.08,2291.58,2026-01-07,N,cheque bounce
CORDLR001674,New Arun Agro,31-Mar-26,1200000,745743.73,348242.25,134328.00,79767.45,40068.03,26572.34,2025-10-26,Y,owner not reachable
CORDLR001675,United Yusuf Traders,2026-03-31,150000,184721.16,143382.95,10002.59,9317.80,3724.16,5347.42,2025-09-06,N,limit increase requested
CORDLR001676,United Anand Services,2026-03-31,250000,131075.45,65309.56,19550.88,19904.89,11812.77,26321.10,27/09/2025,N,owner not reachable
CORDLR001677,Balaji Venkatesh Tyres,2026-03-31,100000,104963.09,70917.18,9713.21,8518.28,3586.93,8736.33,2025-10-07,Y,owner not reachable
CORDLR001678,Lucky Arun Sales Ltd,2026-03-31,0,16480.96,12471.66,1038.45,885.23,853.61,430.58,2026-01-02,Y,
CORDLR001679,Prime Senthil Services,31-Mar-26,50000,11372.94,1796.65,2878.95,1847.49,604.82,1121.05,2026-01-26,N,promised next week
CORDLR001680,PRIME JAGAN AGENCIES,2026-03-31,50000,41183.60,21635.65,3650.41,3950.62,3101.98,6030.67,2025-12-27,Y,owner not reachable
CORDLR001681,Balaji Anand Hardware,31-Mar-26,0,6411.36,3386.71,568.95,638.64,320.87,873.60,2026-01-07,Y,
CORDLR001682,Sri Anand Fertilisers,2026-03-31,0,12766.67,9907.47,725.19,799.15,563.72,765.73,2026-01-21,N,promised next week
CORDLR001683,Modern Arun Agro,31/03/2026,150000,167267.00,151463.32,4892.75,4106.44,1749.11,5994.88,2025-12-07,N,cheque bounce
CORDLR001684,Lucky Rafiq Agro,2026-03-31,250000,44262.68,35205.81,2160.65,2169.64,1078.66,3830.25,2025-10-12,N,limit increase requested
CORDLR001685,Mahalakshmi Priya Chemicals,2026-03-31,150000,163279.44,85531.87,22092.91,20886.53,8915.13,21555.15,2025-09-19,N,promised next week
CORDLR001686,STAR PRIYA TRADERS,2026-03-31,75000,95668.66,90340.46,1733.55,850.10,747.46,1332.02,2025-10-26,Y,
CORDLR001687,Prime Hari Corporation,31/03/2026,400000,69541.74,46993.79,5855.40,2777.87,1337.79,7682.25,2025-07-18,N,limit increase requested
CORDLR001688,Sri Meena Agro,2026-03-31,75000,45244.41,24501.35,3841.63,2839.98,4311.34,5314.71,2025-07-08,N,promised next week
CORDLR001689,Kaveri Priya Agro,31/03/2026,400000,319442.53,203596.12,29659.67,21157.34,14138.26,4445.61,17/11/2025,Y,
CORDLR001690,Kaveri Rafiq Agro,31/03/2026,100000,24169.63,20631.81,1068.17,594.73,368.02,743.94,2026-01-08,N,promised next week
CORDLR001691,Vijaya Priya Fertilisers,2026-03-31,50000,49669.13,31504.41,2895.13,3657.42,1875.86,3625.26,2025-10-04,N,
CORDLR001692,Prime Rafiq Services,2026-03-31,100000,75726.12,34421.33,13994.87,13780.51,8089.10,9253.78,2025-09-23,N,promised next week
CORDLR001693,Prime Anand Chemicals,2026-03-31,75000,88447.50,65739.32,5074.54,5203.11,1845.73,487.80,2025-07-13,N,limit increase requested
CORDLR001694,SREE RAFIQ DISTRIBUTORS,2026-03-31,400000,390974.01,267672.69,35260.08,37993.60,17221.26,13757.63,09/27/2025,N,claims adjusted
CORDLR001695,Shree Lokesh Distributors,2026-03-31,150000,103009.33,47903.05,19043.38,8633.18,13375.82,8800.17,2026-02-16,N,promised next week
CORDLR001696,Modern Kavya Stores,2026-03-31,400000,463556.71,266190.17,34557.63,45984.37,20430.74,77799.75,2025-09-01,N,cheque bounce
CORDLR001697,Prime Geetha Depot,2026-03-31,50000,22683.83,12480.66,3419.85,3460.25,709.64,4324.97,02/07/2025,Y,cheque bounce
CORDLR001698,National Irfan Traders,2026-03-31,1200000,261253.91,132872.89,27061.59,26809.11,18997.52,29423.90,2025-08-22,N,limit increase requested
CORDLR001699,Prime Anand Agro,2026-03-31,1200000,486709.74,267899.98,53062.16,61589.03,41506.16,43605.30,2025-11-12,N,limit increase requested
CORDLR001700,Murugan Chandra Agro,2026-03-31,150000,199139.68,173848.99,6125.40,3486.73,5571.91,832.77,2025-07-09,N,
CORDLR001701,Royal Geetha Tyres,2026-03-31,1200000,664211.00,370735.94,49420.41,54582.80,52604.06,35438.62,11/04/2025,N,owner not reachable
CORDLR001702,City Priya Hardware,2026-03-31,250000,85702.87,54041.71,10164.46,4611.95,5429.40,11981.98,2025-07-19,Y,owner not reachable
CORDLR001703,Metro Meena Associates,2026-03-31,1200000,1316056.83,665039.96,146612.20,123873.56,59408.56,268891.58,2026-02-28,N,claims adjusted
CORDLR001704,Ganesh Naveen Agro,2026-03-31,50000,55078.39,26290.47,7526.74,6993.30,5302.52,12808.25,22/08/2025,N,limit increase requested
CORDLR001705,Sri Geetha Distributors,2026-03-31,1200000,1058504.54,244578.08,275507.26,136495.50,132798.27,187290.27,28/11/2025,N,
CORDLR001706,NEW IRFAN DEPOT,2026-03-31,400000,357999.78,240520.67,18985.88,38814.04,23581.91,43927.20,2025-11-26,N,
CORDLR001707,Modern Bala Corporation,2026-03-31,400000,371437.33,335170.18,6168.26,9199.54,7989.14,4543.92,08/14/2025,N,
CORDLR001708,Star Sanjay Agro,2026-03-31,250000,222851.90,200497.98,4585.95,5255.83,2542.78,549.52,14/11/2025,N,owner not reachable
CORDLR001709,Lucky Bala Corporation,31-Mar-26,400000,178056.24,129893.12,13467.12,7075.87,5665.56,11856.15,2025-10-28,Y,cheque bounce
CORDLR001710,Sri Suresh Agro,2026-03-31,75000,84596.30,62974.54,4359.23,3400.16,1349.71,9220.02,28/12/2025,N,cheque bounce
CORDLR001711,Metro Sowmya Agro,2026-03-31,250000,269629.00,227008.40,14557.20,9055.63,7517.27,3114.68,2025-12-19,Y,cheque bounce
CORDLR001712,Star Yusuf Depot,2026-03-31,150000,85967.72,76330.50,3258.02,2164.11,1608.39,2240.10,22/09/2025,N,limit increase requested
CORDLR001713,Prime Senthil Tyres,2026-03-31,750000,347478.50,49778.15,100300.66,97219.15,28297.41,54203.08,2025-11-26,N,
CORDLR001714,UNITED SOWMYA DEPOT,31/03/2026,150000,58370.02,6854.48,14400.31,16247.37,7443.74,10317.62,06/01/2026,Y,
CORDLR001715,Vijaya Arun Sales,2026-03-31,0,21584.53,20482.80,375.82,168.15,168.84,99.98,2025-11-16,N,claims adjusted
CORDLR001716,Balaji Manoj Agro,2026-03-31,150000,21047.40,18207.91,932.46,826.16,362.27,764.48,2025-07-06,Y,limit increase requested
CORDLR001717,MODERN FARIDA AGRO,31/03/2026,100000,105000.71,15404.65,26386.18,15499.80,14560.87,17571.56,2025-07-22,N,promised next week
CORDLR001718,City Sanjay Enterprises,03/31/2026,1200000,1142515.92,1023908.71,36516.58,20285.50,24397.05,4935.97,2025-10-12,N,cheque bounce
CORDLR001719,Balaji Venkatesh Agro,2026-03-31,750000,954787.48,445407.33,177514.11,167481.05,73202.23,82384.78,07/11/2025,N,promised next week
CORDLR001720,Prime Ganesh Agro,2026-03-31,750000,110502.69,14256.07,19469.36,27171.94,20157.21,4077.97,02/09/2026,Y,owner not reachable
CORDLR001721,National Karthik Stores,03/31/2026,50000,30997.27,17127.51,2527.28,2274.71,3028.60,515.91,08/08/2025,N,claims adjusted
CORDLR001722,Mahalakshmi Priya Agro,31/03/2026,50000,4873.95,3454.73,215.03,457.37,354.44,351.36,2026-01-15,Y,claims adjusted
CORDLR001723,Modern Meena Agro Ltd,2026-03-31,0,7333.97,4453.63,862.99,520.69,663.38,321.09,2025-08-31,Y,cheque bounce
CORDLR001724,Sree Bala Agro,2026-03-31,150000,29833.79,25594.78,887.43,1219.14,276.15,1356.13,2025-07-19,N,limit increase requested
CORDLR001725,Shree Anand Agro,2026-03-31,750000,502832.31,348807.44,47835.25,48904.25,28034.05,33588.94,2025-11-12,N,owner not reachable
CORDLR001726,Sri Lakshmi Agro,31/03/2026,1200000,653403.92,311894.05,117793.62,100238.92,68856.45,43664.96,2025-12-20,N,claims adjusted
CORDLR001727,Sri Anand Distributors,31/03/2026,0,21302.93,11506.49,3142.75,2423.51,575.16,1541.28,2026-02-15,Y,
CORDLR001728,City Anand Paints,2026-03-31,400000,401551.25,273590.43,20061.26,26874.26,10526.21,28669.08,2025-10-11,N,
CORDLR001729,Shree Arun Services,2026-03-31,100000,112004.69,81433.77,6254.36,5746.81,2208.95,9826.47,21/01/2026,N,limit increase requested
CORDLR001730,Vijaya Sanjay Agro,2026-03-31,1200000,960003.06,740585.46,70868.63,46703.72,54789.82,72025.47,2025-11-16,N,owner not reachable
CORDLR001731,Sree Meena Chemicals,2026-03-31,75000,65210.56,53861.81,2175.15,1813.10,718.45,3244.97,10/31/2025,N,cheque bounce
CORDLR001732,City Farida Sales,2026-03-31,1200000,1022741.14,682493.73,77121.65,74521.36,53768.40,128137.99,01/10/2025,N,promised next week
CORDLR001733,SREE REVATHI AGRO,2026-03-31,0,11791.00,6123.36,1723.01,742.29,451.21,151.60,2026-03-31,N,owner not reachable
CORDLR001734,Star Venkatesh Agro,2026-03-31,0,19143.32,8753.04,3598.19,3167.99,1583.96,926.68,2025-08-07,N,claims adjusted
CORDLR001735,United Revathi Sales,2026-03-31,0,9957.18,4588.86,830.76,1193.78,1007.13,884.67,2025-11-06,Y,cheque bounce
CORDLR001736,Modern Venkatesh Agro,03/31/2026,0,1020.07,792.51,79.35,34.38,31.76,62.92,2025-07-01,N,limit increase requested
CORDLR001737,Kaveri Arun Associates,2026-03-31,750000,896841.93,569395.97,96841.90,112189.93,35034.60,85084.88,2026-03-17,N,cheque bounce
CORDLR001738,MODERN IRFAN AGRO,2026-03-31,50000,56990.35,46090.07,3800.23,3526.15,2239.78,1597.86,2026-02-21,N,limit increase requested
CORDLR001739,Star Ganesh Tyres,2026-03-31,250000,188879.73,95330.47,25118.31,16811.82,12404.67,34516.47,2025-12-20,Y,claims adjusted
CORDLR001740,Modern Bala Agro,2026-03-31,150000,21382.88,11551.55,3324.49,1367.82,1382.10,1332.83,2025-07-17,Y,promised next week
CORDLR001741,Metro Karthik Agro,2026-03-31,75000,100370.08,32436.23,15548.29,17543.38,10600.07,26809.02,2026-01-06,N,owner not reachable
CORDLR001742,Murugan Yusuf Agro,03/31/2026,0,13028.73,6879.93,2027.44,2024.36,1029.28,1340.68,2025-07-31,N,
CORDLR001743,Shree Suresh Corporation,2026-03-31,0,9120.21,5941.98,709.57,448.18,327.89,510.76,2025-11-04,N,owner not reachable
CORDLR001744,Vijaya Prakash Agro Main,2026-03-31,75000,46445.37,42975.44,529.34,578.17,185.08,713.33,08/14/2025,N,claims adjusted
CORDLR001745,Mahalakshmi Arun Enterprises,2026-03-31,50000,27267.59,16994.98,2691.48,3070.76,2126.46,4569.04,2025-12-25,N,cheque bounce
CORDLR001746,Kaveri Lakshmi Corporation,2026-03-31,400000,309954.80,283755.63,7763.41,3447.34,5572.59,914.87,2025-08-21,N,cheque bounce
CORDLR001747,Sree Senthil Depot,2026-03-31,0,14092.10,7764.07,1648.25,1517.53,456.29,1600.29,2025-07-02,N,cheque bounce
CORDLR001748,Balaji Venkatesh Distributors,31/03/2026,150000,127358.43,69447.31,17168.32,18317.43,13271.24,6665.17,26/08/2025,N,promised next week
CORDLR001749,Star Karthik Agencies,2026-03-31,100000,83014.06,63858.82,6077.62,4839.42,3668.17,7419.37,2025-09-21,N,owner not reachable
CORDLR001750,City Revathi Traders,2026-03-31,1200000,1440875.93,943841.94,126598.25,116663.86,69834.90,54725.18,2025-11-19,N,claims adjusted
CORDLR001751,Sri Karthik Agro,2026-03-31,75000,93624.87,44273.81,8662.11,12491.10,5383.78,14127.60,2025-12-09,N,limit increase requested
CORDLR001752,Star Prakash Distributors,2026-03-31,750000,1001623.31,820778.47,35497.97,59731.94,36830.38,14136.14,30/12/2025,N,promised next week
CORDLR001753,Ganesh Meena Services,2026-03-31,0,16950.98,9448.15,2102.18,1905.83,1863.24,2994.52,2026-01-05,N,owner not reachable
CORDLR001754,New Sowmya Agro,03/31/2026,75000,26551.39,13621.64,4228.47,3630.24,2355.94,5325.52,25/11/2025,Y,cheque bounce
CORDLR001755,Sri Priya Agro,2026-03-31,100000,47261.84,22718.06,7984.15,3508.50,3656.34,562.15,19-Nov-25,N,
CORDLR001756,Star Yusuf Services,31-Mar-26,750000,245263.44,132673.98,21151.80,27055.03,13918.36,43340.72,2026-01-05,N,limit increase requested
CORDLR001757,Mahalakshmi Bala Distributors,2026-03-31,75000,52931.27,28631.26,7359.67,4300.93,4670.27,1443.98,2025-11-12,Y,owner not reachable
CORDLR001758,New Sanjay Tyres,2026-03-31,400000,285235.34,191243.68,20269.81,32504.18,8372.45,17418.00,2026-03-21,Y,owner not reachable
CORDLR001759,Kaveri Priya Agro,31-Mar-26,1200000,538974.46,198687.53,106122.58,67950.94,47796.26,22176.76,2025-09-10,N,claims adjusted
CORDLR001760,City Deepak Agencies,31/03/2026,0,14399.22,8077.80,1358.40,945.57,852.97,2002.48,09/07/2025,Y,promised next week
CORDLR001761,Murugan Sowmya Hardware,2026-03-31,750000,838626.59,696607.15,44924.03,44673.11,9245.76,4762.79,08/01/2026,Y,
CORDLR001762,New Meena Paints,2026-03-31,150000,113734.35,102813.65,3701.27,2784.34,2587.00,3028.76,31/08/2025,N,claims adjusted
CORDLR001763,Sri Hari Agro,2026-03-31,100000,125344.90,71180.40,11750.78,15377.94,12218.15,21634.91,2025-12-14,N,promised next week
CORDLR001764,Lucky Farida Stores,2026-03-31,400000,122060.42,109644.58,2498.65,1877.80,1480.34,4470.53,2025-07-09,Y,owner not reachable
CORDLR001765,New Priya Agro,2026-03-31,0,7169.58,5779.17,210.00,188.69,176.27,396.28,2025-07-06,N,promised next week
CORDLR001766,Sri Arun Agro,2026-03-31,250000,169528.06,159269.76,1904.02,1796.91,1942.51,2516.20,09/12/2025,N,promised next week
CORDLR001767,Kaveri Lokesh Enterprises,2026-03-31,150000,80612.03,73394.81,2378.24,1378.00,523.53,473.27,2026-01-29,N,cheque bounce
CORDLR001768,City Sowmya Distributors,03/31/2026,400000,100352.67,64636.84,10350.88,11152.50,3550.37,11985.58,2025-12-18,N,claims adjusted
CORDLR001769,United Venkatesh Agro Main,2026-03-31,400000,255365.08,154806.23,25599.93,33464.97,12468.70,44001.21,2025-10-06,Y,promised next week
CORDLR001770,Shree Suresh Fertilisers,2026-03-31,0,17343.03,14269.98,473.17,628.07,280.94,1104.42,2026-02-18,Y,promised next week
CORDLR001771,Balaji Suresh Agro,2026-03-31,1200000,1583209.09,1101923.22,113701.90,150458.68,40798.26,151155.69,2025-09-18,N,cheque bounce
CORDLR001772,NEW PRAKASH DISTRIBUTORS,2026-03-31,0,21748.63,1960.73,5188.27,5239.27,2581.09,3322.47,2025-08-07,Y,owner not reachable
CORDLR001773,Murugan Revathi Agro,31-Mar-26,750000,535200.91,244767.16,62995.37,38188.35,16458.59,128077.12,10/13/2025,Y,cheque bounce
CORDLR001774,Modern Bala Agro,2026-03-31,75000,35597.96,28094.37,1612.31,912.76,1380.79,1461.75,2025-12-07,N,promised next week
CORDLR001775,New Naveen Chemicals,2026-03-31,400000,104226.46,37306.63,12945.21,8510.90,10485.64,11497.23,2025-07-31,Y,cheque bounce
CORDLR001776,Star Anand Mart,31-Mar-26,150000,118091.08,91114.66,5028.20,5906.36,1849.68,6017.01,2026-01-18,Y,promised next week
CORDLR001777,Royal Manoj Agro,2026-03-31,100000,63773.61,9727.14,9064.80,12662.12,8100.20,17370.40,2025-08-04,N,claims adjusted
CORDLR001778,Balaji Venkatesh Agro Pvt,2026-03-31,75000,29147.82,20040.54,1913.64,1931.14,512.57,2467.78,2026-03-13,N,claims adjusted
CORDLR001779,Sree Chandra Fertilisers,2026-03-31,75000,89943.10,63406.26,4084.60,4460.55,5074.31,7276.11,2026-03-17,N,claims adjusted
CORDLR001780,Ganesh Revathi Hardware,2026-03-31,1200000,975163.36,606858.62,109774.13,119380.70,91300.61,130106.70,2026-01-22,Y,
CORDLR001781,Murugan Sanjay Sales,31-Mar-26,50000,62567.93,50755.48,3266.42,1722.18,2507.92,588.28,11/17/2025,N,promised next week
CORDLR001782,Ganesh Jagan Agro,2026-03-31,50000,24531.11,16061.60,2137.46,1567.04,1144.89,3468.16,2026-01-03,N,cheque bounce
CORDLR001783,Prime Ganesh Agro,03/31/2026,750000,684470.16,591914.90,31724.10,26766.21,17054.55,27467.10,2026-01-22,Y,promised next week
CORDLR001784,MODERN VENKATESH PAINTS,2026-03-31,750000,161395.06,74852.92,24696.87,15765.74,13051.65,12129.15,08/17/2025,N,limit increase requested
CORDLR001785,Royal Suresh Mart,2026-03-31,750000,882203.84,744421.44,33274.58,26346.44,30019.26,56468.43,2025-12-08,N,promised next week
CORDLR001786,Balaji Ganesh Traders,2026-03-31,75000,8505.22,5393.95,507.98,585.22,402.93,534.35,2025-07-29,Y,claims adjusted
CORDLR001787,Shree Suresh Agro,2026-03-31,150000,169981.15,64928.93,36274.48,35443.71,20861.67,21521.96,2025-07-28,Y,promised next week
CORDLR001788,Lucky Kavya Agro,2026-03-31,400000,355499.66,299618.30,16466.71,9986.98,10928.72,9285.97,2025-07-23,N,promised next week
CORDLR001789,Balaji Venkatesh Stores,03/31/2026,750000,333520.23,231498.77,32195.50,20288.17,24425.84,40530.10,2025-08-07,N,limit increase requested
CORDLR001790,Modern Senthil Hardware,2026-03-31,75000,91399.82,24179.50,11274.17,10778.87,4735.45,10203.42,2026-02-25,Y,claims adjusted
CORDLR001791,National Senthil Corporation,2026-03-31,75000,98720.68,12081.41,17791.86,11075.46,10238.74,23120.74,2025-09-14,N,cheque bounce
CORDLR001792,Sree Senthil Chemicals,2026-03-31,150000,56389.38,50071.48,1454.31,1907.87,579.74,1234.15,2025-12-24,Y,cheque bounce
CORDLR001793,KAVERI SENTHIL SALES,03/31/2026,0,8969.74,6716.46,429.37,585.99,429.47,679.19,2025-12-04,Y,cheque bounce
CORDLR001794,Modern Bala Agro,2026-03-31,1200000,372711.12,187358.58,49608.80,31527.01,37125.38,82064.72,2025-07-07,Y,
CORDLR001795,Star Sowmya Agro,31-Mar-26,0,23690.68,20059.62,977.58,575.42,710.78,676.91,2026-03-12,N,promised next week
CORDLR001796,Star Ganesh Hardware,2026-03-31,1200000,333279.24,292640.06,7679.91,7752.97,2390.97,17891.28,2026-03-11,Y,owner not reachable
CORDLR001797,Metro Revathi Hardware,2026-03-31,150000,107665.43,64972.74,13153.82,13843.74,7310.50,10951.51,2026-03-12,N,owner not reachable
CORDLR001798,GANESH SOWMYA CHEMICALS,2026-03-31,75000,5203.60,2916.23,709.31,396.44,539.63,561.66,07/14/2025,N,cheque bounce
CORDLR001799,Royal Karthik Agencies,2026-03-31,100000,88023.90,80062.86,1254.33,1781.58,1421.12,2195.60,2025-08-01,Y,claims adjusted
CORDLR001800,Lucky Geetha Associates,31/03/2026,150000,74000.76,46114.15,7969.63,8681.51,5177.81,1035.04,2026-02-03,N,owner not reachable
CORDLR001801,New Priya Agro,2026-03-31,750000,836584.03,788475.49,12465.93,12024.41,3619.54,10877.05,2025-07-05,N,promised next week
CORDLR001802,Prime Farida Agencies,31/03/2026,750000,226171.36,214162.09,3835.01,3748.81,1755.37,5073.00,12/08/2025,N,promised next week
