activity_id,activity_date,customer_id,customer_name,activity_type,sales_rep_id,territory,visit_outcome,next_action_date,minutes_spent,lat_long_quality,free_text_note
ASPACT00005870,2025-08-13,ASPDLR000281,SHREE LAKSHMI PAINTS,Service visit,SR048,TN-North-1,Competitor push seen,2025-08-17,15,missing,shifted to competitor
ASPACT00005871,2024-05-05,ASPDLR000495,Murugan Revathi Enterprises,Contractor meet,SR135,AP-North-2,Complaint raised,17/06/2024,45,manual,
ASPACT00005872,2024-12-03,ASPDLR000826,Kaveri Bala Paints,Beat visit,SR066,KA-East-9,Demo done,03/01/2025,60,outside beat,secondary sale low
ASPACT00005873,2026-02-28,ASPDLR000989,Lucky Karthik Services,Service visit,SR125,AP-East-9,Competitor push seen,05/04/2026,45,same gps as prior visit,secondary sale low
ASPACT00005874,2025-11-20,ASPDLR000759,Modern Revathi Paints,Scheme follow-up,SR023,KL-West-7,Payment follow-up,,60,OK,new counter opened nearby
ASPACT00005875,2024-08-29,ASPDLR000500,Balaji Senthil Services Pvt,Service visit,SR145,TS-Central-3,No order,2024-10-09,30,manual,stockist dispute
ASPACT00005876,08/03/2024,ASPDLR000293,National Sanjay Paints,Scheme follow-up,SR118,KA-West-9,Order taken,,10,missing,
ASPACT00005877,2024-06-10,ASPDLR000581,Murugan Manoj Associates,Project lead follow-up,SR116,TN-South-5,Order taken,2024-07-12,30,same gps as prior visit,asked scheme support
ASPACT00005878,2025-10-25,ASPDLR000286,United Chandra Associates,Project lead follow-up,SR032,AP-West-3,Demo done,2025-11-05,15,outside beat,
ASPACT00005879,2025-03-17,ASPDLR000220,Prime Rafiq Enterprises,Service visit,SR128,TS-East-9,Owner absent,2025-03-24,5,same gps as prior visit,asked scheme support
ASPACT00005880,2025-05-01,ASPDLR000068,City Senthil Depot,Service visit,SR109,TN-West-8,Complaint raised,2025-05-11,5,manual,secondary sale low
ASPACT00005881,2025-10-22,ASPDLR000172,New Venkatesh Corporation,Scheme follow-up,SR134,KA-East-7,Demo done,16/11/2025,15,missing,shifted to competitor
ASPACT00005882,2025-06-13,ASPDLR000988,Shri Revathi Paints,Beat visit,SR138,TN-East-1,Stock checked,,15,manual,cash crunch
ASPACT00005883,2025-09-07,ASPDLR000303,Mahalakshmi Anand Services,Contractor meet,SR015,TS-North-6,Payment follow-up,2025-10-11,10,outside beat,cash crunch
ASPACT00005884,2024-10-06,ASPDLR000846,Star Revathi Chemicals,Colour World check,SR099,KA-North-1,Order taken,13-Oct-24,60,outside beat,asked scheme support
ASPACT00005885,2024-11-21,ASPDLR000806,United Irfan Fertilisers,Beat visit,SR054,TN-North-9,Payment follow-up,2024-11-25,10,OK,new counter opened nearby
ASPACT00005886,2025-02-17,ASPDLR000747,New Bala Services,Scheme follow-up,SR138,KA-West-1,Order taken,,5,same gps as prior visit,cash crunch
ASPACT00005887,2025-12-09,ASPDLR000383,Kaveri Ganesh Paints,Beat visit,SR127,KA-West-1,Demo done,,30,outside beat,asked scheme support
ASPACT00005888,2024-05-21,ASPDLR000835,National Prakash Mart,Beat visit,SR059,KA-North-9,Complaint raised,2024-06-18,15,outside beat,stockist dispute
ASPACT00005889,2024-09-17,ASPDLR000069,Prime Lokesh Agencies,Colour World check,SR010,AP-East-6,No order,2024-09-29,45,manual,asked scheme support
ASPACT00005890,2024-12-26,ASPDLR000363,National Bala Paints,Project lead follow-up,SR123,KL-South-5,No order,,NA,same gps as prior visit,asked scheme support
ASPACT00005891,2025-04-18,ASPDLR000141,National Anand Paints Ltd,Project lead follow-up,SR122,TN-East-4,Complaint raised,2025-05-24,5,missing,cash crunch
ASPACT00005892,2024-11-18,ASPDLR000363,National Bala Paints,Scheme follow-up,SR123,KL-South-5,Order taken,2024-12-04,10,same gps as prior visit,stockist dispute
ASPACT00005893,2026-03-27,ASPDLR000379,Star Meena Agencies,Project lead follow-up,SR085,TN-Central-2,Owner absent,2026-04-11,30,same gps as prior visit,
ASPACT00005894,2024-12-06,ASPDLR000003,Lucky Karthik Chemicals,Service visit,SR104,TS-West-9,Payment follow-up,2025-01-05,60,OK,shifted to competitor
ASPACT00005895,2024-12-17,ASPDLR000863,Sree Bala Associates,Project lead follow-up,SR030,TN-North-2,Competitor push seen,28-Jan-25,15,outside beat,asked scheme support
ASPACT00005896,2024-05-07,ASPDLR000803,Sree Chandra Hardware,Beat visit,SR143,KA-North-3,Owner absent,2024-06-14,30,OK,
ASPACT00005897,13/05/2025,ASPDLR000525,United Bala Paints,Contractor meet,SR123,TS-North-4,Complaint raised,2025-05-25,5,manual,new counter opened nearby
ASPACT00005898,2025-11-11,ASPDLR000362,Murugan Jagan Paints,Contractor meet,SR105,KL-North-1,Competitor push seen,,30,OK,cash crunch
ASPACT00005899,14/02/2025,ASPDLR000029,Modern Prakash Corporation,Service visit,SR024,AP-Central-2,Demo done,2025-03-29,45,outside beat,asked scheme support
ASPACT00005900,29/06/2024,ASPDLR000599,Metro Karthik Paints,Service visit,SR071,TN-West-6,Stock checked,07/19/2024,20,outside beat,cash crunch
ASPACT00005901,2026-01-20,ASPDLR000083,Mahalakshmi Sowmya Agro,Project lead follow-up,SR018,TS-West-3,Demo done,2026-01-30,15,OK,secondary sale low
ASPACT00005902,2025-12-08,ASPDLR000424,Kaveri Hari Agencies,Contractor meet,SR118,KA-East-6,Payment follow-up,,5,missing,
ASPACT00005903,2025-01-02,ASPDLR000585,National Irfan Paints,Scheme follow-up,SR120,AP-Central-5,Competitor push seen,2025-01-11,20,missing,
ASPACT00005904,2025-12-14,ASPDLR000186,METRO GANESH PAINTS,Scheme follow-up,SR104,TN-West-6,Payment follow-up,,20,OK,secondary sale low
ASPACT00005905,2025-01-07,ASPDLR000693,Shree Yusuf Agro,Scheme follow-up,SR127,TS-East-4,Payment follow-up,2025-01-17,NA,OK,cash crunch
ASPACT00005906,2024-11-14,ASPDLR000319,Modern Meena Paints,Service visit,SR032,KL-East-7,Competitor push seen,12/10/2024,45,outside beat,asked scheme support
ASPACT00005907,2024-05-20,ASPDLR000024,Metro Sanjay Tyres,Scheme follow-up,SR059,TN-East-7,Competitor push seen,2024-05-23,10,outside beat,asked scheme support
ASPACT00005908,2026-01-07,ASPDLR000201,City Karthik Paints,Scheme follow-up,SR048,TS-South-6,Order taken,2026-01-30,5,missing,secondary sale low
ASPACT00005909,2024-09-17,ASPDLR000668,Prime Manoj Paints,Service visit,SR111,TN-North-8,Payment follow-up,2024-10-11,5,same gps as prior visit,stockist dispute
ASPACT00005910,2024-09-24,ASPDLR000816,Mahalakshmi Chandra Tyres,Beat visit,SR138,KL-East-3,No order,2024-10-22,30,manual,stockist dispute
ASPACT00005911,2025-10-24,ASPDLR000800,Lucky Lokesh Paints,Colour World check,SR002,TS-Central-8,No order,,20,OK,cash crunch
ASPACT00005912,2025-01-04,ASPDLR000082,Metro Hari Paints,Project lead follow-up,SR052,TS-South-6,Stock checked,2025-01-14,NA,same gps as prior visit,stockist dispute
ASPACT00005913,2024-10-08,ASPDLR000143,Star Suresh Stores,Contractor meet,SR147,TS-East-3,Stock checked,,20,OK,cash crunch
ASPACT00005914,2025-12-25,ASPDLR000118,Murugan Geetha Agencies,Project lead follow-up,SR129,AP-South-5,Order taken,2026-01-06,NA,OK,cash crunch
ASPACT00005915,2025-10-19,ASPDLR000325,Ganesh Ganesh Depot,Scheme follow-up,SR095,TS-Central-4,Order taken,30/11/2025,30,OK,shifted to competitor
ASPACT00005916,2024-10-14,ASPDLR000619,Prime Ganesh Paints,Colour World check,SR079,KA-South-9,Demo done,,30,outside beat,cash crunch
ASPACT00005917,2025-12-28,ASPDLR000255,New Farida Mart,Scheme follow-up,SR114,KA-Central-3,Complaint raised,2026-01-09,15,manual,
ASPACT00005918,09/07/2025,ASPDLR000894,Metro Arun Depot,Beat visit,SR093,KA-South-9,Owner absent,08/11/2025,5,missing,
ASPACT00005919,2025-10-27,ASPDLR000272,New Venkatesh Paints,Project lead follow-up,SR141,KL-Central-2,Payment follow-up,2025-11-21,15,missing,
ASPACT00005920,2024-12-25,ASPDLR000614,Balaji Priya Traders,Contractor meet,SR140,AP-North-1,Competitor push seen,2024-12-30,60,OK,cash crunch
ASPACT00005921,29/11/2025,ASPDLR000694,NEW BALA CHEMICALS,Colour World check,SR054,TS-Central-8,Demo done,2025-12-19,30,outside beat,asked scheme support
ASPACT00005922,2024-06-22,ASPDLR000171,Lucky Lakshmi Corporation,Colour World check,SR015,KL-West-6,Payment follow-up,,30,same gps as prior visit,asked scheme support
ASPACT00005923,2025-01-25,ASPDLR000292,New Kavya Agro,Contractor meet,SR037,TN-West-7,Complaint raised,2025-02-07,45,OK,asked scheme support
ASPACT00005924,2025-10-25,ASPDLR000682,Shree Rafiq Stores,Contractor meet,SR110,TN-Central-2,Demo done,,NA,same gps as prior visit,shifted to competitor
ASPACT00005925,2025-03-30,ASPDLR000364,Sri Sowmya Mart,Scheme follow-up,SR141,KA-West-3,Order taken,2025-05-03,NA,outside beat,new counter opened nearby
ASPACT00005926,17/02/2026,ASPDLR000461,Modern Suresh Agencies,Contractor meet,SR030,TS-Central-7,Payment follow-up,,60,manual,cash crunch
ASPACT00005927,2025-05-14,ASPDLR000496,Vijaya Geetha Services & Co,Service visit,SR075,TN-South-8,Complaint raised,2025-06-19,5,missing,
ASPACT00005928,2025-10-03,ASPDLR000887,Murugan Bala Distributors,Scheme follow-up,SR008,AP-East-6,Payment follow-up,2025-11-11,15,outside beat,secondary sale low
ASPACT00005929,05/13/2024,ASPDLR000937,Modern Farida Distributors,Colour World check,SR039,KL-West-2,Demo done,,45,same gps as prior visit,
ASPACT00005930,2024-05-18,ASPDLR000650,Kaveri Senthil Corporation,Project lead follow-up,SR131,KA-North-1,Payment follow-up,06/27/2024,20,same gps as prior visit,asked scheme support
ASPACT00005931,2024-04-30,ASPDLR000127,Modern Deepak Paints,Colour World check,SR081,KA-North-6,Demo done,,30,same gps as prior visit,stockist dispute
ASPACT00005932,2026-02-07,ASPDLR000017,National Naveen Paints,Scheme follow-up,SR037,TN-Central-5,Owner absent,2026-03-02,20,missing,secondary sale low
ASPACT00005933,2026-02-20,ASPDLR000340,Star Irfan Paints,Colour World check,SR116,TN-Central-5,No order,2026-03-07,20,manual,shifted to competitor
ASPACT00005934,2025-10-18,ASPDLR000565,Ganesh Senthil Paints,Beat visit,SR132,TS-South-7,No order,2025-11-30,45,missing,secondary sale low
ASPACT00005935,2025-03-04,ASPDLR000381,Lucky Deepak Agro,Beat visit,SR082,PY-Central-5,Complaint raised,2025-04-02,10,missing,secondary sale low
ASPACT00005936,06/22/2025,ASPDLR000410,Prime Kavya Agro,Colour World check,SR124,KA-West-6,Owner absent,2025-07-19,NA,manual,
ASPACT00005937,2025-08-07,ASPDLR000756,Vijaya Hari Chemicals,Beat visit,SR127,KA-North-8,Competitor push seen,2025-08-16,60,OK,asked scheme support
ASPACT00005938,2025-08-09,ASPDLR000188,MURUGAN KAVYA SERVICES,Colour World check,SR120,TN-East-9,Competitor push seen,2025-08-23,15,OK,cash crunch
ASPACT00005939,2025-01-17,ASPDLR000467,Murugan Hari Paints,Project lead follow-up,SR049,KA-East-4,Stock checked,,45,outside beat,cash crunch
ASPACT00005940,2024-05-18,ASPDLR000231,United Lokesh Agro,Beat visit,SR116,AP-West-3,Payment follow-up,2024-06-06,NA,manual,new counter opened nearby
ASPACT00005941,2025-07-04,ASPDLR000977,Sri Chandra Sales,Scheme follow-up,SR115,TN-West-7,Competitor push seen,2025-07-18,15,missing,stockist dispute
ASPACT00005942,2025-08-07,ASPDLR000131,New Anand Stores,Contractor meet,SR015,TN-West-6,Owner absent,,NA,outside beat,
ASPACT00005943,2026-02-17,ASPDLR000176,National Prakash Services,Colour World check,SR030,AP-Central-5,Owner absent,2026-02-26,20,missing,stockist dispute
ASPACT00005944,2025-06-04,ASPDLR000395,Vijaya Hari Paints,Project lead follow-up,SR018,TN-West-2,Owner absent,2025-07-19,10,same gps as prior visit,new counter opened nearby
ASPACT00005945,2025-05-20,ASPDLR000862,National Farida Sales,Colour World check,SR104,TN-West-9,No order,17/06/2025,60,OK,
ASPACT00005946,2025-02-27,ASPDLR000180,United Suresh Distributors,Service visit,SR022,AP-East-6,Demo done,,30,outside beat,asked scheme support
ASPACT00005947,03/03/2025,ASPDLR000374,New Jagan Paints,Contractor meet,SR096,TS-North-1,Stock checked,2025-04-04,10,same gps as prior visit,asked scheme support
ASPACT00005948,2024-07-29,ASPDLR000978,Metro Ganesh Enterprises,Service visit,SR057,KL-Central-3,Competitor push seen,10/09/2024,15,OK,
ASPACT00005949,2026-03-01,ASPDLR000376,Balaji Manoj Hardware,Service visit,SR051,TS-North-8,No order,,5,OK,shifted to competitor
ASPACT00005950,28-Jul-25,ASPDLR000714,Metro Manoj Tyres,Beat visit,SR025,AP-West-1,Stock checked,2025-08-02,30,outside beat,secondary sale low
ASPACT00005951,10/08/2025,ASPDLR000317,Balaji Sowmya Chemicals,Beat visit,SR067,TS-South-6,Owner absent,,NA,manual,
ASPACT00005952,2025-10-06,ASPDLR000034,Kaveri Manoj Paints,Scheme follow-up,SR130,KL-South-4,No order,2025-11-05,15,same gps as prior visit,new counter opened nearby
ASPACT00005953,23/06/2025,ASPDLR000846,Star Revathi Chemicals,Colour World check,SR099,KA-North-1,Competitor push seen,,10,manual,new counter opened nearby
ASPACT00005954,2025-01-02,ASPDLR000048,Shree Jagan Mart,Contractor meet,SR008,TN-Central-2,Payment follow-up,2025-01-10,45,outside beat,secondary sale low
ASPACT00005955,2024-09-17,ASPDLR000210,Royal Karthik Hardware,Colour World check,SR029,AP-East-3,Order taken,2024-09-22,30,missing,cash crunch
ASPACT00005956,02-Dec-24,ASPDLR000255,New Farida Mart,Colour World check,SR114,KA-Central-3,Payment follow-up,,NA,missing,shifted to competitor
ASPACT00005957,2025-03-19,ASPDLR000484,Kaveri Suresh Agencies,Contractor meet,SR101,KA-West-2,Owner absent,,20,manual,new counter opened nearby
ASPACT00005958,2024-04-11,ASPDLR000494,Sri Deepak Paints,Colour World check,SR106,TN-South-7,Complaint raised,2024-04-20,15,OK,asked scheme support
ASPACT00005959,2026-01-14,ASPDLR000153,Ganesh Revathi Hardware,Beat visit,SR101,TN-South-7,Payment follow-up,2026-02-24,10,OK,secondary sale low
ASPACT00005960,2024-05-04,ASPDLR000939,Lucky Anand Paints,Project lead follow-up,SR109,KA-West-4,Owner absent,2024-05-12,15,manual,stockist dispute
ASPACT00005961,2024-04-04,ASPDLR000879,Metro Kavya Paints,Contractor meet,SR011,AP-Central-9,No order,2024-05-07,60,missing,
ASPACT00005962,2024-07-19,ASPDLR000439,National Lakshmi Enterprises Main,Service visit,SR030,KL-South-8,Complaint raised,,60,missing,new counter opened nearby
ASPACT00005963,2025-08-05,ASPDLR000626,Sri Hari Services,Scheme follow-up,SR125,KA-Central-5,Competitor push seen,,10,missing,asked scheme support
ASPACT00005964,2024-08-12,ASPDLR000170,Murugan Chandra Corporation,Colour World check,SR058,AP-South-5,Demo done,2024-09-18,5,manual,cash crunch
ASPACT00005965,2025-10-20,ASPDLR000420,MAHALAKSHMI DEEPAK HARDWARE,Scheme follow-up,SR048,AP-South-4,Order taken,2025-11-26,45,same gps as prior visit,
ASPACT00005966,06/04/2025,ASPDLR000681,Prime Lokesh Traders,Colour World check,SR005,AP-North-6,No order,2025-04-29,15,manual,asked scheme support
ASPACT00005967,11/01/2026,ASPDLR000774,Vijaya Senthil Agro,Project lead follow-up,SR072,TN-Central-5,Competitor push seen,18-Feb-26,45,same gps as prior visit,
ASPACT00005968,2024-12-05,ASPDLR000416,Sree Senthil Chemicals,Colour World check,SR040,KL-South-9,Complaint raised,2025-01-01,NA,manual,secondary sale low
ASPACT00005969,2025-01-02,ASPDLR000766,Shree Anand Paints,Service visit,SR019,TS-West-6,Payment follow-up,2025-01-31,30,same gps as prior visit,secondary sale low
ASPACT00005970,2025-08-17,ASPDLR000757,Prime Venkatesh Paints,Contractor meet,SR141,TN-West-2,Owner absent,25-Sep-25,30,OK,shifted to competitor
ASPACT00005971,2026-02-08,ASPDLR000158,Lucky Arun Paints,Contractor meet,SR083,AP-East-6,Order taken,,30,manual,secondary sale low
ASPACT00005972,07/08/2024,ASPDLR000707,National Sanjay Traders,Contractor meet,SR082,TS-Central-6,Competitor push seen,2024-08-14,60,same gps as prior visit,
ASPACT00005973,2025-05-03,ASPDLR000367,Sri Suresh Paints,Project lead follow-up,SR143,TS-East-2,Competitor push seen,2025-05-19,5,OK,shifted to competitor
ASPACT00005974,03/08/2026,ASPDLR000572,Lucky Hari Paints,Project lead follow-up,SR024,TN-South-7,Order taken,,5,outside beat,shifted to competitor
ASPACT00005975,2024-08-26,ASPDLR000425,United Yusuf Traders,Contractor meet,SR022,KA-West-7,Order taken,2024-09-23,10,outside beat,new counter opened nearby
ASPACT00005976,2024-11-15,ASPDLR000055,Sree Prakash Paints,Contractor meet,SR082,AP-West-1,Complaint raised,2024-11-23,NA,missing,secondary sale low
ASPACT00005977,2024-12-16,ASPDLR000911,Sri Priya Paints,Project lead follow-up,SR019,PY-East-4,Demo done,30-Dec-24,30,same gps as prior visit,stockist dispute
ASPACT00005978,2025-12-31,ASPDLR000900,Modern Revathi Paints,Contractor meet,SR041,AP-West-2,Stock checked,,10,outside beat,cash crunch
ASPACT00005979,17-Apr-24,ASPDLR000064,ROYAL ARUN PAINTS,Contractor meet,SR071,KA-Central-1,Competitor push seen,2024-05-23,45,outside beat,
ASPACT00005980,2026-02-20,ASPDLR000535,PRIME KAVYA DISTRIBUTORS,Beat visit,SR093,PY-North-8,Complaint raised,2026-03-11,15,same gps as prior visit,stockist dispute
ASPACT00005981,2025-11-07,ASPDLR000218,Ganesh Manoj Sales,Project lead follow-up,SR039,TN-North-5,Competitor push seen,2025-11-24,60,missing,
ASPACT00005982,08/03/2024,ASPDLR000933,Murugan Lokesh Depot,Scheme follow-up,SR015,AP-North-6,Competitor push seen,2024-08-29,30,manual,asked scheme support
ASPACT00005983,2025-12-15,ASPDLR000045,Balaji Senthil Mart,Project lead follow-up,SR062,TN-West-4,Payment follow-up,2026-01-15,60,manual,asked scheme support
ASPACT00005984,2024-04-26,ASPDLR000113,National Lokesh Mart,Contractor meet,SR043,TS-West-5,Complaint raised,03-May-24,60,same gps as prior visit,shifted to competitor
ASPACT00005985,07/27/2025,ASPDLR000072,Lucky Jagan Distributors,Contractor meet,SR041,TN-South-4,Order taken,,30,manual,shifted to competitor
ASPACT00005986,2024-08-23,ASPDLR000853,Murugan Ganesh Agro,Scheme follow-up,SR017,TN-West-2,Complaint raised,2024-09-19,10,OK,secondary sale low
ASPACT00005987,2024-09-12,ASPDLR000276,United Rafiq Depot,Beat visit,SR121,AP-East-8,Competitor push seen,23/09/2024,15,same gps as prior visit,secondary sale low
ASPACT00005988,2026-02-17,ASPDLR000402,National Prakash Agencies,Contractor meet,SR061,KA-North-3,Payment follow-up,2026-03-01,15,same gps as prior visit,stockist dispute
ASPACT00005989,2025-05-26,ASPDLR000811,Prime Anand Paints,Colour World check,SR030,TN-West-5,Owner absent,2025-06-27,20,manual,shifted to competitor
ASPACT00005990,2024-07-09,ASPDLR000148,KAVERI IRFAN CHEMICALS,Service visit,SR078,TN-Central-4,Complaint raised,2024-08-02,NA,same gps as prior visit,asked scheme support
ASPACT00005991,30/06/2024,ASPDLR000822,New Jagan Paints Pvt,Project lead follow-up,SR059,TS-Central-5,Stock checked,2024-07-16,5,same gps as prior visit,secondary sale low
ASPACT00005992,2024-04-11,ASPDLR000305,Ganesh Meena Paints,Scheme follow-up,SR133,TS-East-9,Payment follow-up,,10,same gps as prior visit,new counter opened nearby
ASPACT00005993,2024-12-14,ASPDLR000379,Star Meena Agencies,Colour World check,SR085,TN-Central-2,Payment follow-up,2024-12-27,15,same gps as prior visit,new counter opened nearby
ASPACT00005994,2024-10-20,ASPDLR000144,VIJAYA PRAKASH ASSOCIATES,Colour World check,SR105,AP-East-8,No order,,45,same gps as prior visit,cash crunch
ASPACT00005995,2025-05-07,ASPDLR000134,Lucky Arun Paints,Beat visit,SR112,AP-North-2,Owner absent,2025-05-16,30,missing,secondary sale low
ASPACT00005996,22/02/2025,ASPDLR000418,Murugan Lakshmi Paints,Beat visit,SR033,AP-Central-5,Complaint raised,2025-03-14,30,missing,
ASPACT00005997,2026-03-16,ASPDLR000522,Ganesh Geetha Tyres,Colour World check,SR112,TS-West-7,Competitor push seen,,10,manual,
ASPACT00005998,02/02/2025,ASPDLR000707,National Sanjay Traders,Scheme follow-up,SR082,TS-Central-6,Competitor push seen,2025-02-20,10,same gps as prior visit,cash crunch
ASPACT00005999,09/07/2024,ASPDLR000006,Royal Lokesh Traders,Contractor meet,SR042,KA-East-8,Complaint raised,,10,OK,shifted to competitor
ASPACT00006000,2025-04-15,ASPDLR000332,Kaveri Prakash Paints,Service visit,SR030,KA-East-3,No order,05/09/2025,30,same gps as prior visit,stockist dispute
ASPACT00006001,2025-02-27,ASPDLR000754,Ganesh Yusuf Paints Ltd,Contractor meet,SR089,TS-North-5,Stock checked,03/03/2025,10,same gps as prior visit,asked scheme support
ASPACT00006002,08-Jan-25,ASPDLR000844,Prime Chandra Chemicals,Service visit,SR099,TS-North-8,Order taken,,20,outside beat,new counter opened nearby
ASPACT00006003,2025-01-24,ASPDLR000712,Lucky Sowmya Corporation,Scheme follow-up,SR078,AP-South-5,Stock checked,,30,OK,new counter opened nearby
ASPACT00006004,2025-01-16,ASPDLR000147,Shree Lakshmi Paints,Project lead follow-up,SR122,PY-West-2,Order taken,,5,manual,cash crunch
ASPACT00006005,2024-11-08,ASPDLR000137,Prime Sowmya Paints Pvt,Scheme follow-up,SR136,AP-Central-3,Complaint raised,2024-12-15,20,missing,cash crunch
ASPACT00006006,2024-04-14,ASPDLR000011,Sree Prakash Services,Project lead follow-up,SR053,TN-South-7,Stock checked,2024-05-22,15,outside beat,secondary sale low
ASPACT00006007,25/01/2025,ASPDLR000022,Vijaya Lakshmi Paints,Contractor meet,SR063,TS-West-3,Competitor push seen,2025-02-23,45,manual,
ASPACT00006008,2024-06-09,ASPDLR000924,Sree Sanjay Mart,Service visit,SR087,AP-South-2,Competitor push seen,,45,missing,cash crunch
ASPACT00006009,2024-10-03,ASPDLR000528,GANESH CHANDRA PAINTS,Colour World check,SR067,KA-Central-4,No order,2024-11-08,NA,outside beat,
ASPACT00006010,2024-09-17,ASPDLR000196,Royal Sowmya Sales,Project lead follow-up,SR101,KA-West-4,No order,06-Oct-24,NA,missing,stockist dispute
ASPACT00006011,2025-09-13,ASPDLR000460,METRO NAVEEN PAINTS,Contractor meet,SR053,AP-South-5,Competitor push seen,09/20/2025,45,same gps as prior visit,new counter opened nearby
ASPACT00006012,2025-06-22,ASPDLR000932,Mahalakshmi Revathi Fertilisers,Contractor meet,SR052,PY-South-5,Complaint raised,07/24/2025,60,same gps as prior visit,
ASPACT00006013,2026-02-03,ASPDLR000452,Vijaya Farida Associates,Contractor meet,SR138,AP-North-8,No order,2026-02-25,10,outside beat,
ASPACT00006014,2025-12-08,ASPDLR000837,Lucky Ganesh Paints,Colour World check,SR076,TS-East-8,Owner absent,2025-12-12,60,missing,asked scheme support
ASPACT00006015,05/23/2024,ASPDLR000425,United Yusuf Traders,Project lead follow-up,SR022,KA-West-7,Owner absent,2024-06-07,NA,same gps as prior visit,
ASPACT00006016,2024-11-02,ASPDLR000924,Sree Sanjay Mart,Colour World check,SR087,AP-South-2,Owner absent,,45,missing,new counter opened nearby
ASPACT00006017,2024-08-19,ASPDLR000730,METRO VENKATESH DISTRIBUTORS,Beat visit,SR126,PY-West-4,Complaint raised,2024-09-25,20,same gps as prior visit,asked scheme support
ASPACT00006018,2024-04-13,ASPDLR000411,New Geetha Tyres,Project lead follow-up,SR132,TN-South-9,Complaint raised,2024-04-28,15,outside beat,secondary sale low
ASPACT00006019,2025-06-08,ASPDLR000085,Star Sanjay Services,Beat visit,SR024,KA-West-2,No order,2025-07-16,45,same gps as prior visit,stockist dispute
ASPACT00006020,10-May-24,ASPDLR000169,Murugan Chandra Paints,Service visit,SR074,KA-Central-7,Order taken,2024-06-12,5,missing,secondary sale low
ASPACT00006021,2024-08-03,ASPDLR000411,New Geetha Tyres,Colour World check,SR132,TN-South-9,Demo done,,5,same gps as prior visit,
ASPACT00006022,2026-02-21,ASPDLR000141,National Anand Paints Ltd,Contractor meet,SR122,TN-East-4,Competitor push seen,2026-03-26,30,manual,
ASPACT00006023,2024-11-14,ASPDLR000380,National Lokesh Paints,Service visit,SR131,TN-North-9,Demo done,2024-11-30,NA,same gps as prior visit,new counter opened nearby
ASPACT00006024,2024-08-13,ASPDLR000713,Murugan Yusuf Tyres,Project lead follow-up,SR075,KA-East-8,No order,2024-08-22,30,outside beat,secondary sale low
ASPACT00006025,2026-02-22,ASPDLR000092,Mahalakshmi Ganesh Paints,Project lead follow-up,SR046,TN-Central-4,Complaint raised,2026-03-24,60,manual,new counter opened nearby
ASPACT00006026,2024-04-19,ASPDLR000742,Vijaya Kavya Sales,Project lead follow-up,SR142,KL-South-8,Order taken,21/05/2024,60,outside beat,asked scheme support
ASPACT00006027,2026-03-21,ASPDLR000473,Shree Arun Paints,Project lead follow-up,SR128,AP-East-9,Owner absent,,20,missing,asked scheme support
ASPACT00006028,2026-02-10,ASPDLR000810,Balaji Meena Paints,Colour World check,SR078,TN-East-2,Competitor push seen,2026-02-27,20,outside beat,stockist dispute
ASPACT00006029,25/03/2025,ASPDLR000131,New Anand Stores,Scheme follow-up,SR015,TN-West-6,Demo done,2025-04-24,45,same gps as prior visit,stockist dispute
ASPACT00006030,2024-05-26,ASPDLR000226,Mahalakshmi Revathi Paints,Scheme follow-up,SR039,TN-Central-3,Owner absent,,10,manual,new counter opened nearby
ASPACT00006031,2024-07-25,ASPDLR000190,Prime Deepak Paints,Scheme follow-up,SR032,KA-North-9,Order taken,31/07/2024,15,manual,asked scheme support
ASPACT00006032,09/16/2024,ASPDLR000092,Mahalakshmi Ganesh Paints,Beat visit,SR046,TN-Central-4,Demo done,,5,same gps as prior visit,asked scheme support
ASPACT00006033,2024-07-28,ASPDLR000640,Vijaya Anand Paints,Beat visit,SR125,KA-West-7,Complaint raised,2024-09-06,5,same gps as prior visit,
ASPACT00006034,07/31/2025,ASPDLR000871,Ganesh Ganesh Paints,Beat visit,SR101,AP-Central-3,Payment follow-up,2025-08-08,30,outside beat,stockist dispute
ASPACT00006035,2024-12-07,ASPDLR000198,New Bala Hardware,Service visit,SR095,KA-East-1,Competitor push seen,2024-12-12,30,same gps as prior visit,new counter opened nearby
ASPACT00006036,2024-12-16,ASPDLR000682,Shree Rafiq Stores,Colour World check,SR110,TN-Central-2,No order,2025-01-28,NA,same gps as prior visit,secondary sale low
ASPACT00006037,11/04/2025,ASPDLR000841,New Rafiq Paints,Colour World check,SR150,TS-East-6,Complaint raised,2025-05-12,10,manual,asked scheme support
ASPACT00006038,2024-05-16,ASPDLR000912,New Senthil Fertilisers,Scheme follow-up,SR133,TS-West-5,Payment follow-up,2024-06-28,45,manual,secondary sale low
ASPACT00006039,20/12/2024,ASPDLR000785,Shree Lokesh Agencies,Service visit,SR004,TN-East-8,Competitor push seen,,60,outside beat,cash crunch
ASPACT00006040,2026-03-19,ASPDLR000030,Star Hari Depot,Scheme follow-up,SR068,AP-West-4,Order taken,,60,same gps as prior visit,shifted to competitor
ASPACT00006041,2024-12-11,ASPDLR000252,Metro Lokesh Stores,Project lead follow-up,SR051,AP-North-6,Stock checked,2024-12-22,5,outside beat,cash crunch
ASPACT00006042,09/01/2026,ASPDLR000489,Sri Ganesh Paints,Service visit,SR099,AP-Central-4,No order,2026-01-21,10,outside beat,shifted to competitor
