activity_id,activity_date,customer_id,customer_name,activity_type,sales_rep_id,territory,visit_outcome,next_action_date,minutes_spent,lat_long_quality,free_text_note
CEAACT00003976,2026-01-05,CEADLR000691,Metro Anand Tyres,Fleet meet,SR009,TN-North-8,Owner absent,,60,outside beat,secondary sale low
CEAACT00003977,2024-07-19,CEASUB001750,METRO SENTHIL PAINTS,Sub dealer visit,SR056,TN-Central-9,Owner absent,2024-07-28,60,outside beat,secondary sale low
CEAACT00003978,08/12/2025,CEASUB003137,Shree Sanjay Stores,Mechanic meet,SR144,KA-Central-4,No order,,15,outside beat,new counter opened nearby
CEAACT00003979,2024-08-06,CEASUB001470,PRIME SENTHIL SALES,Scheme follow-up,SR023,KL-West-1,Complaint raised,08/26/2024,60,same gps as prior visit,stockist dispute
CEAACT00003980,2025-04-02,CEASUB002500,Sri Anand Stores,Sub dealer visit,SR089,AP-Central-4,Competitor push seen,,15,OK,shifted to competitor
CEAACT00003981,2024-09-19,CEASUB003746,National Ganesh Hardware,Scheme follow-up,SR046,AP-West-2,Payment follow-up,2024-09-28,45,OK,stockist dispute
CEAACT00003982,2026-01-28,CEASUB000491,Star Manoj Corporation,Mechanic meet,SR065,TN-North-3,Owner absent,2026-02-07,10,same gps as prior visit,shifted to competitor
CEAACT00003983,2025-02-03,CEADLR000218,Mahalakshmi Manoj Agencies,Dealer visit,SR076,KL-West-4,Owner absent,2025-02-06,10,manual,secondary sale low
CEAACT00003984,2025-01-29,CEASUB000640,Lucky Senthil Mart,Claim follow-up,SR046,KA-Central-8,Competitor push seen,13-Mar-25,45,manual,stockist dispute
CEAACT00003985,06/08/2025,CEASUB001925,Lucky Kavya Tyres,Claim follow-up,SR079,PY-North-4,Competitor push seen,2025-08-25,15,outside beat,new counter opened nearby
CEAACT00003986,2025-01-11,CEASUB001966,Lucky Senthil Stores Main,Claim follow-up,SR118,TN-East-7,Stock checked,,15,manual,asked scheme support
CEAACT00003987,2026-01-18,CEASUB002027,Royal Sowmya Tyres,Sub dealer visit,SR039,TS-East-8,No order,2026-02-20,5,same gps as prior visit,secondary sale low
CEAACT00003988,29-Jan-26,CEASUB002155,Shree Revathi Sales,Mechanic meet,SR024,AP-South-3,Owner absent,22-Feb-26,15,OK,asked scheme support
CEAACT00003989,2024-09-25,CEASUB002880,Sree Meena Sales,Dealer visit,SR060,AP-North-3,Owner absent,,15,OK,stockist dispute
CEAACT00003990,2024-12-10,CEASUB000464,Mahalakshmi Arun Sales,Fleet meet,SR138,KA-South-2,Stock checked,2024-12-17,10,outside beat,secondary sale low
CEAACT00003991,01/28/2026,CEASUB000055,Vijaya Geetha Tyres,Mechanic meet,SR136,TN-East-1,Competitor push seen,2026-02-25,10,same gps as prior visit,shifted to competitor
CEAACT00003992,2025-07-09,CEASUB002853,Kaveri Naveen Sales,Mechanic meet,SR143,TN-West-4,Competitor push seen,19/08/2025,NA,manual,shifted to competitor
CEAACT00003993,2026-01-02,CEADLR000273,Metro Karthik Tyres,Dealer visit,SR096,AP-South-4,Payment follow-up,01/31/2026,5,manual,shifted to competitor
CEAACT00003994,2024-12-12,CEADLR000324,Royal Suresh Associates,Scheme follow-up,SR090,AP-Central-8,Order taken,2025-01-16,5,OK,new counter opened nearby
CEAACT00003995,2025-08-29,CEASUB002157,Sree Deepak Tyres,Dealer visit,SR093,KA-North-3,Owner absent,,15,OK,stockist dispute
CEAACT00003996,2025-05-11,CEASUB003880,Vijaya Bala Agro,Claim follow-up,SR075,TS-Central-4,Owner absent,2025-05-22,NA,OK,new counter opened nearby
CEAACT00003997,2024-05-13,CEADLR000714,Murugan Naveen Tyres,Claim follow-up,SR043,KA-North-3,Complaint raised,18/06/2024,15,OK,stockist dispute
CEAACT00003998,2024-06-09,CEASUB001557,Kaveri Farida Tyres,Dealer visit,SR144,AP-North-1,Demo done,,NA,manual,asked scheme support
CEAACT00003999,2024-12-31,CEASUB000244,National Hari Distributors,Scheme follow-up,SR013,TS-West-1,Stock checked,,20,OK,stockist dispute
CEAACT00004000,2026-02-22,CEASUB003701,Star Geetha Paints,Claim follow-up,SR009,AP-West-3,Payment follow-up,,15,manual,shifted to competitor
CEAACT00004001,2025-06-13,CEASUB000314,Shree Arun Tyres,Sub dealer visit,SR020,TS-North-8,Complaint raised,2025-07-21,20,same gps as prior visit,new counter opened nearby
CEAACT00004002,2026-01-27,CEADLR000595,Royal Sanjay Sales,Fleet meet,SR038,TN-North-3,Owner absent,2026-03-01,60,same gps as prior visit,shifted to competitor
CEAACT00004003,30-Apr-25,CEASUB004444,New Anand Mart,Mechanic meet,SR064,TN-Central-4,Competitor push seen,2025-06-01,20,same gps as prior visit,shifted to competitor
CEAACT00004004,2024-10-02,CEASUB004018,Sri Sowmya Stores,Mechanic meet,SR015,KA-Central-5,Competitor push seen,2024-10-27,30,same gps as prior visit,secondary sale low
CEAACT00004005,2024-04-03,CEASUB003685,National Irfan Tyres,Dealer visit,SR082,TS-Central-8,Complaint raised,23-Apr-24,60,same gps as prior visit,asked scheme support
CEAACT00004006,2024-09-19,CEASUB000252,Mahalakshmi Senthil Stores,Mechanic meet,SR053,KA-West-4,No order,,NA,OK,
CEAACT00004007,27/01/2026,CEASUB001103,Mahalakshmi Lakshmi Tyres,Sub dealer visit,SR095,TN-North-2,Stock checked,25/02/2026,45,OK,cash crunch
CEAACT00004008,11/22/2025,CEASUB001062,Lucky Deepak Tyres,Scheme follow-up,SR119,PY-North-8,No order,2025-12-28,10,outside beat,stockist dispute
CEAACT00004009,27/05/2024,CEADLR000095,Sree Meena Tyres,Claim follow-up,SR054,AP-East-8,Order taken,2024-07-09,NA,manual,
CEAACT00004010,2025-01-10,CEADLR000380,City Bala Agencies,Claim follow-up,SR017,TS-South-7,Owner absent,2025-02-04,20,manual,asked scheme support
CEAACT00004011,2025-06-26,CEASUB000286,Sree Jagan Agencies,Sub dealer visit,SR016,TN-Central-1,Demo done,2025-08-10,30,outside beat,
CEAACT00004012,2025-06-23,CEASUB003136,Shree Hari Agro,Claim follow-up,SR061,KA-South-3,Demo done,,5,same gps as prior visit,
CEAACT00004013,2026-02-24,CEASUB002915,CITY REVATHI CHEMICALS,Dealer visit,SR047,KA-North-3,Stock checked,,60,manual,new counter opened nearby
CEAACT00004014,2024-09-12,CEASUB000336,City Priya Tyres,Scheme follow-up,SR137,TN-Central-5,Owner absent,,5,OK,secondary sale low
CEAACT00004015,2025-12-02,CEASUB002607,SRI Manoj Sales,Scheme follow-up,SR023,KL-South-2,Stock checked,2025-12-10,20,same gps as prior visit,asked scheme support
CEAACT00004016,2024-08-18,CEASUB001092,Shree Lakshmi Traders,Dealer visit,SR006,TS-North-1,Payment follow-up,2024-09-13,45,manual,cash crunch
CEAACT00004017,03/02/2025,CEASUB001116,Ganesh Revathi Agencies,Dealer visit,SR137,AP-East-1,Demo done,2025-02-22,15,missing,shifted to competitor
CEAACT00004018,2024-07-04,CEASUB002391,Lucky Hari Tyres,Fleet meet,SR032,AP-South-1,Owner absent,2024-08-08,5,outside beat,stockist dispute
CEAACT00004019,2025-10-16,CEASUB002826,GANESH SENTHIL TYRES,Sub dealer visit,SR122,TS-East-6,Payment follow-up,2025-10-23,5,outside beat,stockist dispute
CEAACT00004020,06/03/2025,CEASUB003052,ROYAL VENKATESH HARDWARE,Dealer visit,SR046,KA-Central-5,Stock checked,,20,same gps as prior visit,stockist dispute
CEAACT00004021,2026-02-01,CEASUB004068,Modern Geetha Tyres,Scheme follow-up,SR094,PY-Central-4,Demo done,2026-02-16,15,missing,asked scheme support
CEAACT00004022,12-Jun-25,CEASUB000914,Ganesh Ganesh Associates,Claim follow-up,SR012,KL-South-7,Owner absent,2025-07-12,60,manual,
CEAACT00004023,2024-07-05,CEASUB002676,CITY SOWMYA DEPOT,Sub dealer visit,SR136,KL-North-1,Order taken,31-Jul-24,NA,outside beat,asked scheme support
CEAACT00004024,2025-10-14,CEADLR000550,United Venkatesh Hardware,Dealer visit,SR141,AP-West-8,Stock checked,2025-11-10,20,OK,shifted to competitor
CEAACT00004025,2025-12-06,CEASUB004467,Royal Sowmya Hardware,Mechanic meet,SR059,KA-South-5,Competitor push seen,2025-12-23,10,missing,
CEAACT00004026,03/05/2025,CEASUB001106,ROYAL KARTHIK AGRO,Scheme follow-up,SR118,TN-East-9,Payment follow-up,10/04/2025,45,manual,stockist dispute
CEAACT00004027,17-Jan-26,CEASUB000335,Star Kavya Chemicals,Mechanic meet,SR040,AP-West-5,Order taken,2026-01-31,60,outside beat,shifted to competitor
CEAACT00004028,2024-06-12,CEASUB002432,Shree Sanjay Hardware,Mechanic meet,SR097,KL-North-7,Demo done,,45,OK,new counter opened nearby
CEAACT00004029,07/31/2025,CEASUB001046,PRIME ARUN CHEMICALS,Dealer visit,SR038,TN-East-6,Order taken,08/14/2025,NA,outside beat,asked scheme support
CEAACT00004030,2025-06-14,CEASUB000431,Sri Venkatesh Stores,Claim follow-up,SR087,TS-South-5,Payment follow-up,2025-07-24,10,same gps as prior visit,secondary sale low
CEAACT00004031,2024-05-23,CEASUB002807,Sree Rafiq Tyres,Scheme follow-up,SR141,KL-West-7,Owner absent,2024-05-26,NA,same gps as prior visit,new counter opened nearby
CEAACT00004032,2024-07-05,CEASUB002952,STAR LOKESH ASSOCIATES,Fleet meet,SR045,AP-South-9,No order,2024-08-08,20,same gps as prior visit,
CEAACT00004033,2025-08-10,CEASUB001426,SHREE SOWMYA DEPOT,Claim follow-up,SR033,TN-North-9,Payment follow-up,,5,outside beat,
CEAACT00004034,2025-08-01,CEASUB001000,Metro Ganesh Distributors,Fleet meet,SR143,KA-West-3,Competitor push seen,,NA,manual,new counter opened nearby
CEAACT00004035,2026-02-27,CEADLR000084,Prime Deepak Paints,Dealer visit,SR140,TS-South-8,Stock checked,2026-04-08,45,OK,cash crunch
CEAACT00004036,20/12/2025,CEADLR000718,Sri Manoj Chemicals,Dealer visit,SR024,TN-South-1,No order,06/01/2026,20,missing,stockist dispute
CEAACT00004037,2025-05-21,CEASUB004099,BALAJI VENKATESH STORES,Scheme follow-up,SR126,AP-East-5,Stock checked,2025-06-20,15,manual,shifted to competitor
CEAACT00004038,22-Jan-26,CEASUB004297,New Deepak Agencies,Sub dealer visit,SR070,TN-Central-2,Payment follow-up,2026-01-27,20,outside beat,cash crunch
CEAACT00004039,08/12/2024,CEASUB003137,Shree Sanjay Stores,Scheme follow-up,SR144,KA-Central-4,Owner absent,17/12/2024,30,OK,stockist dispute
CEAACT00004040,2025-08-13,CEASUB000781,Prime Arun Tyres,Mechanic meet,SR012,TS-East-6,Demo done,2025-09-23,60,manual,new counter opened nearby
CEAACT00004041,2024-04-30,CEASUB002031,Star Suresh Corporation,Mechanic meet,SR083,KL-North-1,Owner absent,,45,outside beat,asked scheme support
CEAACT00004042,04-Jan-26,CEASUB004491,Vijaya Sowmya Distributors,Mechanic meet,SR127,KL-North-9,Payment follow-up,2026-01-22,15,outside beat,secondary sale low
CEAACT00004043,03/13/2026,CEADLR000632,Royal Deepak Distributors,Sub dealer visit,SR140,TN-North-7,Owner absent,2026-03-25,60,OK,asked scheme support
CEAACT00004044,2024-09-05,CEASUB003726,Lucky Irfan Distributors,Claim follow-up,SR079,TN-West-4,Complaint raised,2024-10-19,10,OK,asked scheme support
CEAACT00004045,2025-05-04,CEADLR000154,Shree Meena Tyres,Claim follow-up,SR029,TN-West-5,Payment follow-up,,NA,outside beat,stockist dispute
CEAACT00004046,2024-08-26,CEASUB001845,SHREE SURESH STORES,Mechanic meet,SR101,KL-East-3,Owner absent,2024-10-04,5,manual,secondary sale low
CEAACT00004047,2026-02-12,CEASUB003259,Star Rafiq Services,Scheme follow-up,SR086,TN-North-4,Owner absent,2026-03-03,15,same gps as prior visit,asked scheme support
CEAACT00004048,2025-10-08,CEASUB003972,Lucky Suresh Tyres,Mechanic meet,SR007,AP-Central-5,Order taken,,60,OK,stockist dispute
CEAACT00004049,2024-06-30,CEASUB000516,Murugan Chandra Agro,Fleet meet,SR118,KA-East-4,Order taken,2024-07-11,30,outside beat,secondary sale low
CEAACT00004050,20/12/2025,CEASUB000895,Metro Lakshmi Stores,Mechanic meet,SR065,TS-East-6,Owner absent,29/01/2026,60,same gps as prior visit,asked scheme support
CEAACT00004051,2025-11-30,CEASUB000307,National Sanjay Corporation,Dealer visit,SR137,PY-East-4,No order,2026-01-14,NA,outside beat,stockist dispute
CEAACT00004052,2025-12-17,CEASUB002041,Kaveri Ganesh Tyres,Scheme follow-up,SR122,TS-West-2,Payment follow-up,2026-01-21,30,missing,cash crunch
CEAACT00004053,11/17/2024,CEASUB001759,Royal Senthil Enterprises,Claim follow-up,SR078,TN-West-6,Demo done,2025-01-01,45,missing,cash crunch
CEAACT00004054,2024-12-19,CEADLR000137,Vijaya Arun Tyres,Dealer visit,SR116,TN-South-1,Complaint raised,01/20/2025,10,manual,stockist dispute
CEAACT00004055,25/10/2024,CEASUB000453,Ganesh Bala Hardware,Mechanic meet,SR115,AP-East-7,Payment follow-up,2024-12-04,NA,OK,new counter opened nearby
CEAACT00004056,09/02/2025,CEASUB001455,Prime Suresh Corporation,Scheme follow-up,SR001,KL-North-9,Complaint raised,,60,same gps as prior visit,shifted to competitor
CEAACT00004057,25/06/2024,CEASUB000457,Prime Deepak Tyres,Claim follow-up,SR123,TN-South-7,Demo done,2024-07-16,5,manual,secondary sale low
CEAACT00004058,2025-04-16,CEASUB003339,United Revathi Mart,Mechanic meet,SR074,AP-Central-1,Demo done,,45,outside beat,shifted to competitor
CEAACT00004059,2024-08-23,CEASUB001944,Modern Lokesh Distributors,Dealer visit,SR149,KL-West-5,Competitor push seen,2024-09-27,15,missing,shifted to competitor
CEAACT00004060,2025-01-31,CEADLR000436,Modern Venkatesh Services & Co,Scheme follow-up,SR021,KA-West-1,Competitor push seen,16/03/2025,60,outside beat,shifted to competitor
CEAACT00004061,2026-03-27,CEASUB003351,Mahalakshmi Manoj Tyres,Sub dealer visit,SR136,AP-East-2,Complaint raised,2026-05-06,60,manual,
CEAACT00004062,2024-06-21,CEASUB003843,United Meena Tyres,Sub dealer visit,SR005,KA-North-5,Competitor push seen,,10,missing,stockist dispute
CEAACT00004063,14/12/2025,CEASUB001255,Kaveri Venkatesh Associates,Scheme follow-up,SR115,AP-West-2,Stock checked,2025-12-25,NA,manual,
CEAACT00004064,20/04/2025,CEASUB003950,METRO SURESH TYRES,Scheme follow-up,SR003,KA-South-8,Payment follow-up,2025-04-29,5,OK,cash crunch
CEAACT00004065,07-Feb-26,CEASUB002346,United Manoj Tyres,Fleet meet,SR087,KA-North-9,Complaint raised,03/10/2026,45,same gps as prior visit,shifted to competitor
CEAACT00004066,10/23/2024,CEASUB000723,Sree Manoj Tyres Ltd,Mechanic meet,SR017,AP-South-3,Complaint raised,27/11/2024,10,OK,cash crunch
CEAACT00004067,2025-07-11,CEASUB004062,Balaji Rafiq Tyres,Fleet meet,SR144,KL-East-8,Demo done,,45,OK,asked scheme support
CEAACT00004068,2024-08-08,CEADLR000351,Sri Meena Tyres,Sub dealer visit,SR150,AP-Central-2,Payment follow-up,2024-09-20,60,OK,asked scheme support
CEAACT00004069,10-Aug-24,CEASUB002259,Vijaya Farida Distributors,Sub dealer visit,SR002,TN-East-5,Payment follow-up,2024-08-31,60,OK,stockist dispute
CEAACT00004070,2025-02-02,CEASUB002349,Prime Anand Tyres,Claim follow-up,SR052,TN-North-4,Demo done,2025-02-11,30,same gps as prior visit,shifted to competitor
CEAACT00004071,2026-02-24,CEASUB000766,Sree Prakash Tyres,Claim follow-up,SR047,TN-South-8,Complaint raised,2026-03-03,10,OK,shifted to competitor
CEAACT00004072,07/25/2025,CEASUB004373,Metro Arun Agro,Sub dealer visit,SR042,AP-North-4,Owner absent,,20,same gps as prior visit,new counter opened nearby
CEAACT00004073,2024-11-15,CEASUB001232,Kaveri Jagan Tyres,Claim follow-up,SR057,KA-West-5,Order taken,2024-11-23,20,same gps as prior visit,stockist dispute
CEAACT00004074,2025-08-26,CEASUB001029,Royal Deepak Sales,Claim follow-up,SR099,AP-East-7,Competitor push seen,,5,outside beat,asked scheme support
CEAACT00004075,2025-12-06,CEADLR000506,Mahalakshmi Irfan Paints,Claim follow-up,SR130,TN-North-6,Stock checked,2026-01-18,10,OK,stockist dispute
CEAACT00004076,2025-11-28,CEASUB000722,Star Lakshmi Tyres,Mechanic meet,SR107,KL-West-6,Stock checked,2025-12-03,45,same gps as prior visit,new counter opened nearby
CEAACT00004077,2025-04-03,CEASUB002818,City Revathi Services,Claim follow-up,SR077,TN-South-7,No order,,30,OK,asked scheme support
CEAACT00004078,2024-11-27,CEASUB001389,Balaji Venkatesh Paints,Scheme follow-up,SR092,KA-North-6,Stock checked,2025-01-02,10,missing,stockist dispute
CEAACT00004079,2025-05-29,CEASUB000100,Lucky Rafiq Mart,Scheme follow-up,SR142,KL-Central-8,Competitor push seen,2025-07-11,15,missing,new counter opened nearby
CEAACT00004080,2026-01-16,CEASUB002468,Ganesh Kavya Mart,Sub dealer visit,SR014,KA-Central-9,Owner absent,26/02/2026,5,missing,shifted to competitor
CEAACT00004081,10/10/2024,CEASUB002917,Royal Yusuf Tyres,Dealer visit,SR010,AP-East-4,Competitor push seen,2024-11-04,60,manual,secondary sale low
CEAACT00004082,23-Nov-24,CEASUB003344,Sri Bala Tyres,Fleet meet,SR006,KA-North-1,Order taken,2024-12-30,5,OK,
CEAACT00004083,2026-03-05,CEASUB001467,New Jagan Services,Fleet meet,SR015,AP-North-8,Owner absent,2026-03-30,10,same gps as prior visit,shifted to competitor
CEAACT00004084,2024-09-01,CEADLR000187,Lucky Kavya Mart,Claim follow-up,SR065,KL-West-7,Payment follow-up,2024-09-12,5,OK,new counter opened nearby
CEAACT00004085,09/12/2024,CEASUB001196,Vijaya Bala Tyres,Fleet meet,SR116,AP-North-5,No order,2024-12-17,45,outside beat,cash crunch
CEAACT00004086,20/08/2024,CEASUB000120,United Lokesh Enterprises,Claim follow-up,SR042,KA-South-1,Stock checked,,15,OK,new counter opened nearby
CEAACT00004087,2024-06-22,CEASUB002451,CITY CHANDRA SALES,Dealer visit,SR082,KL-North-8,Owner absent,27-Jun-24,15,same gps as prior visit,stockist dispute
CEAACT00004088,2024-11-24,CEADLR000383,New Deepak Depot,Claim follow-up,SR121,AP-East-4,Payment follow-up,,5,manual,shifted to competitor
CEAACT00004089,2024-04-27,CEASUB001884,National Ganesh Tyres,Dealer visit,SR084,AP-South-3,Payment follow-up,2024-06-03,15,OK,stockist dispute
CEAACT00004090,2025-07-07,CEASUB002083,MAHALAKSHMI KAVYA TYRES,Scheme follow-up,SR018,AP-South-5,Demo done,,5,same gps as prior visit,
CEAACT00004091,2024-10-16,CEADLR000470,Vijaya Venkatesh Agencies,Scheme follow-up,SR091,TN-West-7,Demo done,,30,same gps as prior visit,new counter opened nearby
CEAACT00004092,18-Apr-24,CEASUB004131,City Suresh Traders,Mechanic meet,SR117,TN-West-7,Payment follow-up,2024-05-19,20,manual,asked scheme support
CEAACT00004093,2025-09-14,CEASUB003275,United Ganesh Sales,Scheme follow-up,SR104,KA-Central-3,Competitor push seen,2025-09-21,60,manual,stockist dispute
CEAACT00004094,2025-08-02,CEASUB002023,Prime Naveen Enterprises,Mechanic meet,SR002,KL-South-2,No order,,NA,OK,cash crunch
CEAACT00004095,2025-11-22,CEADLR000604,National Chandra Tyres,Claim follow-up,SR092,TN-South-1,No order,2025-12-07,20,manual,shifted to competitor
CEAACT00004096,2024-08-02,CEASUB003036,Mahalakshmi Geetha Enterprises,Mechanic meet,SR052,TN-North-3,Order taken,,5,missing,cash crunch
CEAACT00004097,2025-01-23,CEASUB000639,Lucky Ganesh Fertilisers,Mechanic meet,SR043,TS-North-8,No order,2025-02-25,NA,same gps as prior visit,secondary sale low
CEAACT00004098,2025-07-26,CEASUB002618,Lucky Suresh Stores,Claim follow-up,SR010,TS-East-8,Demo done,2025-08-12,20,manual,shifted to competitor
CEAACT00004099,2024-04-11,CEASUB003990,Royal Rafiq Services,Claim follow-up,SR100,TS-East-2,Owner absent,2024-05-26,10,manual,stockist dispute
CEAACT00004100,2025-07-24,CEASUB000723,Sree Manoj Tyres Ltd,Dealer visit,SR017,AP-South-3,Payment follow-up,2025-09-07,45,manual,new counter opened nearby
CEAACT00004101,2024-08-08,CEASUB003769,New Farida Tyres,Dealer visit,SR109,AP-North-4,Competitor push seen,25/08/2024,5,OK,stockist dispute
CEAACT00004102,2025-01-28,CEASUB002659,Modern Lokesh Tyres Main,Sub dealer visit,SR107,AP-Central-1,Competitor push seen,2025-03-14,30,same gps as prior visit,asked scheme support
CEAACT00004103,24/01/2025,CEASUB003254,LUCKY SANJAY SERVICES,Mechanic meet,SR065,TS-Central-8,Order taken,02/03/2025,10,same gps as prior visit,secondary sale low
CEAACT00004104,2024-04-04,CEASUB002013,Murugan Hari Tyres,Sub dealer visit,SR083,TN-East-8,No order,,15,missing,asked scheme support
CEAACT00004105,12/09/2024,CEASUB001546,National Senthil Agro,Dealer visit,SR129,KA-West-9,Complaint raised,2024-10-25,30,OK,secondary sale low
CEAACT00004106,05/21/2025,CEADLR000372,Kaveri Jagan Tyres,Mechanic meet,SR149,TN-South-1,Competitor push seen,,60,same gps as prior visit,new counter opened nearby
CEAACT00004107,2026-02-28,CEASUB002747,Ganesh Lokesh Tyres,Mechanic meet,SR014,KA-Central-1,Payment follow-up,2026-04-07,20,OK,secondary sale low
CEAACT00004108,2024-05-15,CEASUB001253,Mahalakshmi Farida Enterprises,Scheme follow-up,SR058,TS-South-1,Payment follow-up,,20,outside beat,asked scheme support
CEAACT00004109,2024-09-18,CEASUB002109,Prime Farida Tyres,Claim follow-up,SR070,KL-South-8,Payment follow-up,2024-10-19,5,manual,shifted to competitor
CEAACT00004110,2025-03-26,CEASUB000185,Murugan Naveen Mart,Fleet meet,SR125,TN-West-2,No order,2025-04-11,60,manual,shifted to competitor
CEAACT00004111,2025-04-27,CEASUB004196,Sree Lokesh Tyres Ltd,Claim follow-up,SR071,AP-West-6,Owner absent,2025-04-30,5,same gps as prior visit,secondary sale low
CEAACT00004112,2025-03-29,CEADLR000634,Sree Anand Tyres,Fleet meet,SR014,KL-South-8,Stock checked,2025-05-01,45,outside beat,new counter opened nearby
CEAACT00004113,2025-02-27,CEASUB001790,Shree Arun Sales,Mechanic meet,SR021,KL-South-7,Competitor push seen,2025-03-31,60,missing,secondary sale low
CEAACT00004114,2025-05-03,CEADLR000703,Metro Naveen Tyres,Fleet meet,SR069,AP-East-8,Stock checked,2025-06-08,5,manual,
CEAACT00004115,2024-08-18,CEASUB004455,Metro Manoj Tyres,Mechanic meet,SR065,TS-South-9,Demo done,2024-08-31,10,same gps as prior visit,cash crunch
CEAACT00004116,2025-04-29,CEASUB002106,City Naveen Tyres,Fleet meet,SR019,KL-North-2,Stock checked,2025-05-15,30,OK,stockist dispute
CEAACT00004117,31/05/2024,CEASUB000506,Royal Suresh Agro,Sub dealer visit,SR012,TN-North-7,Demo done,2024-07-09,45,missing,cash crunch
CEAACT00004118,2025-01-14,CEASUB003137,Shree Sanjay Stores,Mechanic meet,SR144,KA-Central-4,Payment follow-up,2025-01-17,NA,missing,new counter opened nearby
CEAACT00004119,2025-09-25,CEASUB002969,Murugan Hari Tyres,Fleet meet,SR072,KL-West-1,Complaint raised,,20,outside beat,secondary sale low
CEAACT00004120,2025-11-01,CEASUB000077,Sri Jagan Chemicals,Claim follow-up,SR049,AP-West-4,No order,,10,manual,asked scheme support
CEAACT00004121,2024-12-08,CEASUB003100,Star Geetha Tyres,Scheme follow-up,SR069,AP-South-3,Complaint raised,2024-12-27,5,manual,new counter opened nearby
CEAACT00004122,2025-11-10,CEASUB001242,Mahalakshmi Senthil Tyres,Fleet meet,SR098,AP-South-3,Stock checked,2025-11-19,15,manual,shifted to competitor
CEAACT00004123,2025-09-05,CEASUB003378,Ganesh Lokesh Enterprises,Claim follow-up,SR122,TS-North-6,Owner absent,2025-10-15,60,missing,asked scheme support
CEAACT00004124,2025-02-17,CEASUB002497,Balaji Senthil Tyres,Claim follow-up,SR022,KA-Central-1,Stock checked,2025-02-25,10,manual,cash crunch
CEAACT00004125,2026-02-01,CEASUB004220,Lucky Suresh Distributors,Fleet meet,SR107,KA-West-2,Competitor push seen,2026-02-27,30,OK,
CEAACT00004126,2025-11-19,CEASUB000311,Lucky Lakshmi Mart,Sub dealer visit,SR007,AP-Central-2,Payment follow-up,2025-12-26,NA,outside beat,
CEAACT00004127,2025-08-27,CEASUB000017,Royal Suresh Fertilisers Ltd,Mechanic meet,SR082,TS-South-2,Demo done,,20,outside beat,cash crunch
CEAACT00004128,2025-02-12,CEASUB000446,Ganesh Revathi Tyres,Dealer visit,SR029,KA-North-7,Stock checked,2025-03-20,15,same gps as prior visit,shifted to competitor
CEAACT00004129,05/07/2025,CEASUB004416,National Rafiq Traders,Sub dealer visit,SR033,KA-West-9,Owner absent,,30,OK,asked scheme support
CEAACT00004130,2024-11-30,CEASUB000193,Shree Prakash Agencies,Claim follow-up,SR046,KL-West-2,Order taken,2024-12-19,45,manual,secondary sale low
CEAACT00004131,2024-08-15,CEASUB001089,Prime Arun Mart,Mechanic meet,SR037,AP-West-4,Payment follow-up,,20,OK,shifted to competitor
CEAACT00004132,14-Mar-25,CEASUB004189,Lucky Sanjay Stores,Sub dealer visit,SR110,AP-North-3,Owner absent,,15,same gps as prior visit,
CEAACT00004133,2024-07-14,CEASUB001514,Metro Arun Distributors,Dealer visit,SR016,TS-West-1,Stock checked,2024-08-18,NA,OK,shifted to competitor
CEAACT00004134,2024-04-04,CEASUB000961,Balaji Sanjay Services,Scheme follow-up,SR081,KL-West-8,Stock checked,16/04/2024,NA,OK,stockist dispute
CEAACT00004135,2025-05-08,CEASUB000947,Mahalakshmi Geetha Tyres,Fleet meet,SR012,KA-North-9,Order taken,,20,outside beat,shifted to competitor
CEAACT00004136,2025-02-11,CEASUB001423,MURUGAN RAFIQ DEPOT,Scheme follow-up,SR085,TN-East-8,No order,19/03/2025,15,OK,asked scheme support
CEAACT00004137,07-Apr-24,CEASUB004452,Kaveri Rafiq Depot,Mechanic meet,SR006,TN-East-8,Owner absent,,45,manual,
CEAACT00004138,2026-03-02,CEASUB001515,New Anand Chemicals,Scheme follow-up,SR080,TN-West-6,Demo done,03-Apr-26,5,outside beat,
CEAACT00004139,09/04/2024,CEASUB004177,City Sanjay Stores,Scheme follow-up,SR080,TN-East-9,Stock checked,16/04/2024,10,OK,cash crunch
CEAACT00004140,2025-02-05,CEASUB001850,City Chandra Distributors,Dealer visit,SR001,KA-East-9,Payment follow-up,,5,outside beat,shifted to competitor
CEAACT00004141,2024-11-19,CEASUB003541,Metro Meena Sales,Fleet meet,SR138,AP-Central-4,Complaint raised,2024-12-15,60,same gps as prior visit,new counter opened nearby
CEAACT00004142,2026-03-18,CEASUB001206,Lucky Lakshmi Tyres,Scheme follow-up,SR127,KL-North-7,Demo done,2026-04-28,5,same gps as prior visit,stockist dispute
CEAACT00004143,2025-05-12,CEASUB003547,Mahalakshmi Geetha Mart,Sub dealer visit,SR130,KA-West-7,Complaint raised,,15,outside beat,cash crunch
CEAACT00004144,2024-08-13,CEASUB000769,National Venkatesh Tyres,Scheme follow-up,SR063,AP-West-5,Payment follow-up,26-Aug-24,60,missing,
CEAACT00004145,2024-04-04,CEASUB000281,Balaji Sowmya Associates,Scheme follow-up,SR141,AP-North-5,No order,30/04/2024,30,outside beat,secondary sale low
CEAACT00004146,07/24/2024,CEASUB001379,BALAJI MANOJ SALES,Claim follow-up,SR089,KA-West-7,Payment follow-up,2024-08-26,10,same gps as prior visit,shifted to competitor
