customer_id,customer_name,as_of_date,credit_limit,outstanding_amount,not_due_amount,days_1_30,days_31_60,days_61_90,days_90_plus,last_payment_date,block_flag,collector_note
CEADLR000360,Mahalakshmi Jagan Associates,2026-03-31,5000000,6049763.47,5220381.01,162532.79,240352.31,186553.06,59834.28,2025-09-05,N,owner not reachable
CEADLR000361,SRI SANJAY HARDWARE,31/03/2026,7500000,1978319.37,1132589.39,135902.97,253013.75,149192.52,352022.63,2025-11-23,N,promised next week
CEADLR000362,Metro Priya Tyres,2026-03-31,750000,761411.65,266281.16,128538.78,121384.09,72798.76,172619.55,2025-08-03,N,promised next week
CEADLR000363,Mahalakshmi Anand Distributors,2026-03-31,500000,90842.28,62656.39,8681.69,7472.94,6402.76,10664.05,2025-11-26,N,limit increase requested
CEADLR000364,Balaji Lokesh Corporation Main,2026-03-31,1200000,1554151.84,1220720.12,52119.05,100579.72,62285.90,37328.10,2026-01-20,Y,limit increase requested
CEADLR000365,LUCKY VENKATESH TYRES,2026-03-31,2000000,1943956.91,1602337.98,79120.82,95190.14,53445.99,38703.21,2026-03-25,N,owner not reachable
CEADLR000366,United Venkatesh Enterprises,2026-03-31,2000000,2696917.09,1336882.68,436271.46,211619.94,93523.38,251374.38,2026-03-23,Y,limit increase requested
CEADLR000367,Vijaya Priya Tyres,2026-03-31,7500000,7470457.86,3574315.60,885211.63,1187772.91,535538.47,1075492.48,2025-11-30,N,cheque bounce
CEADLR000368,Sri Kavya Tyres,2026-03-31,1200000,1408951.73,802581.77,180308.59,211768.67,74703.08,37856.69,2026-03-23,N,owner not reachable
CEADLR000369,Shree Bala Chemicals,31-Mar-26,5000000,4582172.39,3030348.60,280899.76,294591.73,270746.60,296521.18,2025-07-22,N,owner not reachable
CEADLR000370,Kaveri Chandra Tyres,2026-03-31,5000000,5110875.54,2534537.75,605626.87,688093.17,218300.19,349812.05,2025-11-29,Y,limit increase requested
CEADLR000371,Metro Irfan Tyres,31/03/2026,7500000,583702.15,336171.27,59072.50,64596.91,40292.58,53611.95,25/07/2025,N,claims adjusted
CEADLR000372,Kaveri Jagan Tyres,2026-03-31,1200000,1153826.83,885797.56,73500.16,58296.94,45958.07,11920.29,2025-07-28,N,owner not reachable
CEADLR000373,Prime Lokesh Tyres,2026-03-31,7500000,1710619.70,839991.98,232460.03,243314.05,100233.91,146554.73,2025-08-30,N,owner not reachable
CEADLR000374,Balaji Geetha Stores,2026-03-31,3500000,1858796.81,1704519.89,27749.98,24677.44,26976.37,61281.48,11/17/2025,Y,limit increase requested
CEADLR000375,Modern Geetha Distributors & Co,31/03/2026,7500000,2611583.67,1567456.46,205943.67,161990.69,59050.25,331550.08,07-Jan-26,Y,limit increase requested
CEADLR000376,Mahalakshmi Jagan Tyres,2026-03-31,5000000,4314157.07,2380773.20,634231.58,415894.06,385689.30,640526.37,2026-01-23,N,cheque bounce
CEADLR000377,Balaji Sowmya Corporation,2026-03-31,3500000,4662528.81,2721901.87,589789.03,633898.50,131529.67,107782.37,2025-07-15,N,owner not reachable
CEADLR000378,Lucky Chandra Tyres,2026-03-31,2000000,473792.10,230865.34,67856.14,77336.95,28719.03,63500.88,2025-08-22,Y,claims adjusted
CEADLR000379,Star Sanjay Agro,31-Mar-26,750000,935800.55,615810.49,104735.60,53364.21,36496.02,103560.45,2025-08-28,N,owner not reachable
CEADLR000380,City Bala Agencies,2026-03-31,250000,296386.89,168073.90,33622.51,34812.19,23081.98,51571.76,2025-11-29,N,claims adjusted
CEADLR000381,Kaveri Arun Tyres,2026-03-31,5000000,4620032.38,2750273.70,282712.95,230268.30,187086.25,674098.31,2025-08-26,N,limit increase requested
CEADLR000382,Modern Rafiq Sales,2026-03-31,7500000,8950164.98,4174447.59,1502730.71,1373155.90,728865.14,1122459.92,2025-09-13,N,claims adjusted
CEADLR000383,New Deepak Depot,31/03/2026,2000000,1904083.94,705618.91,328208.28,388964.48,70283.13,397884.50,2025-07-26,Y,promised next week
CEADLR000384,Ganesh Anand Tyres,2026-03-31,250000,52615.90,44476.09,1800.94,2535.39,889.06,1028.01,05/12/2025,Y,promised next week
CEADLR000385,Metro Geetha Depot,2026-03-31,500000,243712.31,219234.72,6760.78,8550.96,4112.56,10853.44,2025-08-10,N,promised next week
CEADLR000386,Shree Bala Enterprises,31/03/2026,250000,164537.71,137740.68,4322.66,3906.14,2767.75,7568.79,2026-03-01,N,
CEADLR000387,Ganesh Arun Enterprises,2026-03-31,500000,392199.96,253822.21,21102.77,24418.28,28504.07,31219.05,2025-08-19,N,claims adjusted
CEADLR000388,Mahalakshmi Naveen Tyres,2026-03-31,2000000,1485515.27,708950.51,172678.21,236283.30,147960.41,332771.94,2026-02-23,N,owner not reachable
CEADLR000389,United Senthil Distributors,2026-03-31,2000000,2118443.61,1277931.47,135056.73,129988.30,114534.71,341102.42,2025-12-29,N,cheque bounce
CEADLR000390,Star Suresh Tyres,2026-03-31,5000000,4644907.12,4218613.75,93466.48,85653.13,74911.78,171432.95,2025-12-04,N,owner not reachable
CEADLR000391,Royal Revathi Tyres,2026-03-31,3500000,3918160.55,2252101.11,559650.52,472520.08,368555.01,546476.06,2025-12-07,Y,limit increase requested
CEADLR000392,Star Naveen Tyres,2026-03-31,7500000,1648602.20,1403409.45,61546.04,32229.79,29026.13,95150.33,2025-11-21,N,limit increase requested
CEADLR000393,Sri Yusuf Tyres,2026-03-31,250000,95202.53,71265.46,6046.59,3881.81,5213.34,7235.34,02/27/2026,N,cheque bounce
CEADLR000394,Metro Deepak Paints,2026-03-31,250000,173385.98,60157.32,22028.67,13907.34,7077.64,33975.74,2026-02-27,N,limit increase requested
CEADLR000395,Royal Suresh Sales,31-Mar-26,3500000,635922.35,246887.91,83787.25,135227.89,58445.42,156875.40,2026-03-09,Y,
CEADLR000396,Sri Yusuf Corporation,2026-03-31,1200000,561396.78,250677.89,98778.79,78862.18,67666.35,98239.29,03/13/2026,Y,promised next week
CEADLR000397,Lucky Anand Tyres,2026-03-31,250000,33806.28,19413.65,3960.27,3466.26,3513.63,3274.50,2025-10-15,N,claims adjusted
CEADLR000398,Mahalakshmi Manoj Hardware,2026-03-31,750000,386363.07,205646.02,45378.24,44982.79,25748.24,79808.54,14/03/2026,N,claims adjusted
CEADLR000399,Vijaya Farida Tyres,2026-03-31,5000000,1727425.80,1103714.71,99019.22,84015.63,146169.70,42817.26,2026-01-30,N,
CEADLR000400,Sree Irfan Tyres,2026-03-31,3500000,2113134.56,1590846.97,110477.09,119045.73,120258.08,15210.00,26-Oct-25,N,cheque bounce
CEADLR000401,City Ganesh Services,2026-03-31,500000,511326.04,247547.20,58822.40,33768.12,36527.82,103320.76,2026-03-09,Y,cheque bounce
CEADLR000402,Sri Ganesh Tyres,31-Mar-26,1200000,1005853.35,772458.83,60968.72,40647.81,55692.30,66417.96,2025-12-28,Y,limit increase requested
CEADLR000403,SRI Revathi Traders,31/03/2026,1200000,1399484.33,730337.04,165109.11,147521.51,36247.36,272090.75,09-Jan-26,N,limit increase requested
CEADLR000404,Balaji Deepak Enterprises,31/03/2026,5000000,1839626.91,1456809.54,126668.51,128429.02,28364.39,46185.19,2025-12-23,Y,claims adjusted
CEADLR000405,Mahalakshmi Manoj Distributors,2026-03-31,7500000,5407234.71,3957541.50,353576.63,471559.72,231387.46,366321.75,2025-08-09,N,limit increase requested
CEADLR000406,Sree Naveen Tyres,31/03/2026,2000000,1743330.33,672033.43,304660.06,331436.03,217741.99,43651.59,2025-08-28,Y,claims adjusted
CEADLR000407,Mahalakshmi Meena Tyres,2026-03-31,1200000,525618.86,387174.70,34762.94,29183.83,18874.26,10313.00,2026-02-03,Y,limit increase requested
CEADLR000408,Sri Ganesh Tyres,2026-03-31,750000,43270.76,30055.64,3134.04,4464.75,3269.66,1086.44,2026-02-11,Y,
CEADLR000409,City Manoj Tyres,31-Mar-26,750000,288774.56,142409.50,26066.14,41031.44,17935.93,53918.01,03/17/2026,N,cheque bounce
CEADLR000410,Shree Anand Tyres,31-Mar-26,250000,237491.65,184660.39,11633.23,13509.57,5610.36,20977.86,2025-12-17,N,limit increase requested
CEADLR000411,United Bala Sales,31/03/2026,7500000,5619189.14,4079603.91,504076.71,312543.40,165521.69,356145.70,01/12/2025,N,cheque bounce
CEADLR000412,Ganesh Revathi Tyres,31-Mar-26,1200000,155473.43,141336.25,4244.30,3884.92,3338.84,477.08,2026-01-16,N,limit increase requested
CEADLR000413,Mahalakshmi Lokesh Tyres,2026-03-31,1200000,1556433.25,1206391.72,71472.88,115534.79,86707.87,133736.09,2025-11-08,N,promised next week
CEADLR000414,Lucky Jagan Hardware,2026-03-31,1200000,485531.53,292258.91,32023.26,53109.17,29335.88,55879.07,2025-07-09,N,
CEADLR000415,Ganesh Anand Tyres Main,31-Mar-26,500000,176021.64,133002.34,12507.91,13240.90,7475.54,15511.58,14/02/2026,Y,cheque bounce
CEADLR000416,Star Jagan Agencies,2026-03-31,3500000,742796.89,594629.54,26854.27,17911.30,18989.96,4740.25,07/15/2025,Y,owner not reachable
CEADLR000417,KAVERI FARIDA SERVICES,2026-03-31,1200000,306786.89,177465.80,42696.23,18391.92,12636.31,11256.78,03/18/2026,Y,claims adjusted
CEADLR000418,Metro Jagan Agencies,2026-03-31,1200000,971256.14,885870.66,24893.30,22814.51,13935.28,37768.90,2025-11-12,N,promised next week
CEADLR000419,National Ganesh Tyres,2026-03-31,7500000,4283086.17,3431300.32,192889.68,186186.29,42600.62,57630.27,2025-07-19,N,promised next week
CEADLR000420,METRO ANAND TYRES,03/31/2026,750000,147061.86,138352.34,2407.35,2371.54,927.87,718.17,2026-02-03,N,owner not reachable
CEADLR000421,Metro Hari Paints,2026-03-31,250000,286703.10,99533.22,37582.67,36624.50,29901.43,38117.87,02-Nov-25,N,promised next week
CEADLR000422,Royal Sowmya Traders Pvt,2026-03-31,5000000,6233267.78,3487630.01,875592.98,694495.97,286086.97,810322.40,2025-07-14,N,
CEADLR000423,Lucky Farida Tyres,31-Mar-26,500000,101745.22,22511.30,18836.43,10234.04,4820.20,35126.84,2025-08-30,Y,claims adjusted
CEADLR000424,Sri Farida Services,03/31/2026,2000000,295216.25,199980.27,15890.54,20286.00,17171.66,32979.34,2025-07-08,N,claims adjusted
CEADLR000425,Ganesh Chandra Tyres,2026-03-31,5000000,2281561.29,1820013.97,119314.17,100584.98,65270.29,84463.91,2026-02-15,N,limit increase requested
CEADLR000426,Sri Kavya Tyres,2026-03-31,750000,405096.94,228760.00,35025.25,22580.97,25303.88,54026.03,2025-10-16,N,limit increase requested
CEADLR000427,Balaji Manoj Tyres,2026-03-31,500000,210720.29,135548.28,25642.17,10605.58,7820.47,33713.94,2025-09-13,N,limit increase requested
CEADLR000428,Balaji Manoj Enterprises,2026-03-31,3500000,2130450.56,1631636.07,149357.58,61787.15,60483.90,112382.99,2026-03-11,Y,
CEADLR000429,Shree Deepak Tyres,2026-03-31,3500000,439900.97,204888.44,60968.59,51808.26,27604.12,65720.54,2026-03-18,Y,limit increase requested
CEADLR000430,Lucky Irfan Tyres,31-Mar-26,5000000,5302871.79,4505544.00,275993.27,186259.29,168717.51,33353.79,2026-02-12,N,owner not reachable
CEADLR000431,Kaveri Anand Services,2026-03-31,1200000,417832.12,233294.60,49565.98,57431.84,21484.16,35944.95,2025-12-01,N,cheque bounce
CEADLR000432,Vijaya Arun Hardware,2026-03-31,5000000,3985194.70,2425191.48,245359.69,254771.95,223928.94,404678.99,2026-03-02,Y,claims adjusted
CEADLR000433,Kaveri Deepak Agencies,2026-03-31,1200000,465768.96,375272.39,29527.30,24916.68,16210.83,8665.75,08/18/2025,Y,limit increase requested
CEADLR000434,Shree Priya Tyres,2026-03-31,500000,568903.16,480463.35,28432.14,20133.35,9683.04,31252.10,2025-07-20,N,claims adjusted
CEADLR000435,Star Ganesh Tyres,2026-03-31,7500000,9640679.53,7566268.12,690964.29,509758.57,313721.49,236117.35,2025-11-08,N,cheque bounce
CEADLR000436,Modern Venkatesh Services & Co,2026-03-31,1200000,281826.56,191013.11,24507.45,15476.09,15471.17,37566.27,2025-12-19,N,owner not reachable
CEADLR000437,National Priya Paints,2026-03-31,2000000,864863.15,722041.40,44279.02,44892.13,32368.06,16045.54,2025-07-07,N,
CEADLR000438,Kaveri Venkatesh Tyres,03/31/2026,5000000,2802965.06,2436551.62,103353.49,57036.17,20028.60,107633.37,2026-03-16,N,owner not reachable
CEADLR000439,Mahalakshmi Revathi Associates,2026-03-31,750000,863696.07,504553.42,96557.17,120591.19,83361.54,69081.87,2025-11-04,N,cheque bounce
CEADLR000440,Prime Prakash Tyres,2026-03-31,250000,144440.47,110414.76,11368.65,9557.38,3318.35,3275.52,09/10/2025,N,cheque bounce
CEADLR000441,Royal Senthil Tyres,2026-03-31,500000,47961.60,25752.15,6695.49,7090.29,5373.12,3089.19,2025-11-09,N,
CEADLR000442,Vijaya Sanjay Agencies Main,2026-03-31,5000000,4146031.20,450618.03,618359.05,1141547.21,360335.54,722619.39,2025-09-01,N,limit increase requested
CEADLR000443,Star Geetha Mart,2026-03-31,750000,887381.50,524734.66,65338.45,93201.71,34246.92,78755.07,2025-08-15,N,claims adjusted
CEADLR000444,Balaji Chandra Tyres,2026-03-31,250000,104307.24,82651.49,5782.27,4369.45,4611.97,9551.73,2025-12-27,N,promised next week
CEADLR000445,Star Sowmya Fertilisers,03/31/2026,7500000,3211913.19,2827134.82,92868.64,98369.45,21144.30,87927.55,2025-09-03,N,promised next week
CEADLR000446,New Venkatesh Tyres,2026-03-31,7500000,8743321.15,7624905.07,310931.22,156116.76,75092.28,435093.10,01/24/2026,N,
CEADLR000447,Sri Venkatesh Tyres,2026-03-31,750000,296186.29,249560.99,9482.92,8986.49,4509.87,10144.84,2026-01-10,N,promised next week
CEADLR000448,Sree Sanjay Associates,2026-03-31,250000,310682.15,93082.03,47681.73,30845.10,15565.30,82372.48,2025-09-25,N,limit increase requested
CEADLR000449,Sri Chandra Tyres & Co,2026-03-31,250000,307055.61,193911.39,33584.30,30485.60,9347.12,10286.43,07/12/2025,N,claims adjusted
CEADLR000450,Kaveri Ganesh Tyres,2026-03-31,250000,151361.42,103556.86,12235.45,7234.65,10878.82,19674.53,2025-10-31,N,cheque bounce
CEADLR000451,Balaji Lakshmi Tyres,2026-03-31,500000,642962.80,351203.47,76823.51,100683.66,69084.12,57256.38,2025-09-03,N,owner not reachable
CEADLR000452,Mahalakshmi Sanjay Tyres,2026-03-31,2000000,2065997.97,1911914.71,53396.64,48097.35,13856.86,22849.69,2025-10-22,N,limit increase requested
CEADLR000453,Royal Priya Paints,2026-03-31,750000,779762.71,504842.35,44384.90,81302.22,49643.70,97256.90,2026-02-05,N,cheque bounce
CEADLR000454,Kaveri Naveen Distributors,2026-03-31,750000,925982.32,101865.06,247575.32,286449.97,201022.97,353198.53,2026-03-18,N,
CEADLR000455,MAHALAKSHMI YUSUF TYRES,2026-03-31,750000,871118.47,718028.52,23015.06,46660.02,34823.46,42795.24,2025-08-21,Y,owner not reachable
CEADLR000456,Royal Kavya Tyres,2026-03-31,7500000,5513319.94,4747278.98,261403.01,159807.70,111076.94,122645.75,2025-09-12,Y,limit increase requested
CEADLR000457,Balaji Sanjay Tyres,31/03/2026,500000,96418.52,91469.34,1287.71,1573.60,1084.77,629.04,2025-07-15,Y,owner not reachable
CEADLR000458,Prime Karthik Tyres,2026-03-31,5000000,932640.35,783828.07,49468.60,39579.49,30832.05,12233.57,12/25/2025,N,limit increase requested
CEADLR000459,Mahalakshmi Anand Tyres,2026-03-31,1200000,987620.56,510894.54,120977.42,162700.44,113752.95,62357.69,2026-03-30,Y,cheque bounce
CEADLR000460,Sree Lakshmi Mart,2026-03-31,2000000,2002932.78,1076289.19,173036.74,233939.57,154819.65,201905.48,2025-08-05,N,promised next week
CEADLR000461,Vijaya Geetha Associates,2026-03-31,5000000,4790791.86,3807099.24,273433.51,164641.25,172746.44,279148.35,2025-12-19,N,owner not reachable
CEADLR000462,New Sanjay Tyres,03/31/2026,250000,309830.40,158454.09,35976.54,34162.82,34697.42,42305.41,09/11/2025,N,claims adjusted
CEADLR000463,Sri Chandra Tyres & Co,2026-03-31,1200000,432609.13,342264.59,22251.71,13987.33,16779.02,7654.39,2025-07-24,N,limit increase requested
CEADLR000464,Sri Suresh Tyres,2026-03-31,750000,659873.96,303093.62,101151.86,97101.18,60782.26,84046.05,2025-11-08,Y,cheque bounce
CEADLR000465,Mahalakshmi Farida Tyres,2026-03-31,3500000,2765877.23,1792993.49,196246.08,118010.23,168868.92,33257.18,02-Mar-26,Y,limit increase requested
CEADLR000466,National Revathi Tyres,31/03/2026,250000,279626.16,40867.32,73728.87,45626.40,23114.04,56073.23,11/22/2025,Y,cheque bounce
CEADLR000467,New Jagan Tyres,2026-03-31,1200000,469393.27,383847.76,25216.57,14917.11,19666.87,22632.90,2025-12-07,N,
CEADLR000468,Royal Bala Tyres,31/03/2026,250000,211425.58,186015.98,4385.07,3741.40,1687.37,5430.41,2025-08-19,N,promised next week
CEADLR000469,Mahalakshmi Deepak Agencies,2026-03-31,750000,1003504.75,904652.16,28966.06,17439.42,13307.94,19504.38,05-Jul-25,Y,
CEADLR000470,Vijaya Venkatesh Agencies,2026-03-31,1200000,1297549.84,1217326.15,21307.70,14519.76,11172.33,4357.57,2025-07-30,Y,cheque bounce
CEADLR000471,National Yusuf Agro,2026-03-31,7500000,9123745.26,4411312.15,1061745.50,1410791.30,900842.13,435895.42,2025-08-28,Y,claims adjusted
CEADLR000472,Lucky Naveen Enterprises,31-Mar-26,750000,207419.76,136854.66,18944.83,9335.14,6488.66,28572.64,2025-11-02,Y,limit increase requested
CEADLR000473,Sree Hari Tyres,2026-03-31,2000000,754172.36,370343.83,93467.06,121905.14,29375.34,101586.22,10-Dec-25,N,cheque bounce
CEADLR000474,MODERN SANJAY PAINTS,2026-03-31,1200000,351497.18,279595.39,14896.14,8878.60,12908.25,10624.97,03/03/2026,N,owner not reachable
CEADLR000475,Ganesh Manoj Mart,2026-03-31,1200000,681796.88,313683.63,83306.95,103349.25,83504.03,115570.11,08/09/2025,N,claims adjusted
CEADLR000476,Lucky Revathi Tyres,2026-03-31,250000,160450.64,150873.98,2286.64,1980.62,1238.18,950.92,2026-03-11,N,cheque bounce
CEADLR000477,Kaveri Lakshmi Tyres,2026-03-31,250000,234496.16,182465.39,8925.60,16966.07,6764.17,16929.72,2025-08-16,N,promised next week
CEADLR000478,Murugan Sowmya Distributors,31/03/2026,2000000,2583166.05,1446935.94,384328.81,365050.18,133779.90,78295.81,2025-07-09,Y,claims adjusted
CEADLR000479,Murugan Venkatesh Chemicals,31/03/2026,1200000,919001.08,425468.95,98632.27,139592.59,59860.33,42334.57,2025-11-08,N,owner not reachable
CEADLR000480,Star Karthik Mart,2026-03-31,250000,242743.04,119590.76,34922.86,20809.57,17726.45,28703.00,2025-08-19,N,claims adjusted
CEADLR000481,Ganesh Yusuf Tyres,2026-03-31,250000,171192.07,94148.26,20132.53,21058.86,17248.25,24452.70,26-Jan-26,N,owner not reachable
CEADLR000482,Murugan Rafiq Tyres,2026-03-31,7500000,927143.01,503966.15,119318.25,66055.35,62294.03,109389.87,2026-01-21,Y,limit increase requested
CEADLR000483,Royal Sanjay Tyres,2026-03-31,750000,200170.01,149799.36,15156.00,14211.65,5111.78,12423.83,2025-08-27,N,promised next week
CEADLR000484,Ganesh Farida Tyres,2026-03-31,2000000,644831.39,441061.96,42161.64,38503.90,49350.87,8278.75,05-Jul-25,N,owner not reachable
CEADLR000485,Murugan Chandra Tyres,2026-03-31,750000,954631.50,720372.59,78516.95,72503.94,31564.69,97792.59,2025-08-25,N,
CEADLR000486,Star Suresh Traders,2026-03-31,3500000,4182116.48,2480647.77,427222.01,289138.25,205872.49,199524.39,2026-01-02,Y,cheque bounce
CEADLR000487,Prime Meena Tyres,2026-03-31,1200000,1380568.46,1056944.94,49830.29,84073.58,37982.21,44468.88,2026-02-20,N,limit increase requested
CEADLR000488,Shree Farida Tyres,2026-03-31,250000,36222.72,21682.48,2308.65,5016.06,3448.42,4822.79,2025-08-25,Y,cheque bounce
CEADLR000489,United Farida Tyres,2026-03-31,2000000,245722.79,220517.09,8717.67,4890.06,3258.49,3946.80,09/08/2025,Y,limit increase requested
CEADLR000490,Mahalakshmi Farida Agencies,2026-03-31,1200000,644080.00,308398.46,65235.33,95891.15,47216.84,88468.35,2025-07-26,N,claims adjusted
CEADLR000491,Metro Bala Tyres,2026-03-31,7500000,6257155.05,4335166.67,308658.10,580997.60,162783.64,563286.39,2025-07-19,N,claims adjusted
CEADLR000492,Royal Suresh Distributors,2026-03-31,7500000,2660230.32,2144525.36,177845.19,120781.72,73812.83,175741.66,2025-09-12,N,claims adjusted
CEADLR000493,Shree Jagan Fertilisers,2026-03-31,5000000,3309473.89,1709227.57,559319.19,325159.33,253909.79,377124.65,28/09/2025,N,promised next week
CEADLR000494,Ganesh Rafiq Tyres,2026-03-31,1200000,817538.91,355044.37,82713.69,146267.76,47946.66,102807.94,2026-01-01,N,cheque bounce
CEADLR000495,Lucky Bala Enterprises,2026-03-31,500000,234865.67,170034.86,10595.74,21651.28,4247.21,26036.27,2025-08-17,Y,owner not reachable
CEADLR000496,City Ganesh Stores,2026-03-31,250000,192017.05,161743.61,6706.56,7715.94,1645.56,2901.56,01/14/2026,N,owner not reachable
CEADLR000497,New Lakshmi Chemicals,2026-03-31,7500000,1087001.55,841427.39,77602.55,51078.28,58249.51,104115.42,2025-09-18,N,
CEADLR000498,Murugan Lakshmi Associates,2026-03-31,1200000,77906.48,22778.03,16829.98,14683.57,6446.25,18515.00,2025-07-31,Y,cheque bounce
CEADLR000499,United Irfan Corporation,2026-03-31,5000000,3729028.73,2878528.78,233452.05,102432.67,187747.97,249460.10,2025-12-17,N,owner not reachable
CEADLR000500,Prime Revathi Tyres,2026-03-31,5000000,6198565.86,3633466.68,659228.17,863147.64,146841.51,252443.75,31/12/2025,Y,claims adjusted
CEADLR000501,Sree Naveen Tyres,2026-03-31,500000,567131.33,503407.72,18170.86,11895.54,3817.48,3340.86,2026-01-08,N,limit increase requested
CEADLR000502,New Irfan Tyres,2026-03-31,2000000,321742.62,279652.84,6970.42,7496.01,7577.09,7955.39,2025-09-10,N,claims adjusted
CEADLR000503,Prime Anand Tyres,31-Mar-26,3500000,3015516.26,1687392.36,256888.58,225678.85,314604.96,307573.82,2026-01-08,N,owner not reachable
CEADLR000504,Lucky Lokesh Tyres,2026-03-31,7500000,3725226.94,1491972.43,404277.20,414231.92,433372.10,561013.14,2026-03-26,N,claims adjusted
CEADLR000505,Sri Venkatesh Chemicals,31/03/2026,3500000,1060948.09,881914.16,44610.38,39898.61,26790.74,72017.39,2025-09-08,Y,
CEADLR000506,Mahalakshmi Irfan Paints,2026-03-31,7500000,9756008.62,4845757.77,1178287.75,594417.65,1201943.10,902442.40,2026-01-11,Y,owner not reachable
CEADLR000507,Lucky Suresh Services,2026-03-31,7500000,6920383.45,3561437.26,655464.19,548160.90,670403.21,945467.55,2026-02-19,N,promised next week
CEADLR000508,National Yusuf Distributors,2026-03-31,250000,300014.60,281329.31,3016.27,4385.32,2935.78,3250.07,2026-01-26,N,promised next week
CEADLR000509,Balaji Sowmya Sales,2026-03-31,2000000,587429.21,498764.85,13914.16,20285.51,19528.00,28263.22,30/10/2025,N,limit increase requested
CEADLR000510,New Farida Tyres,2026-03-31,500000,251649.57,151281.96,16662.65,15790.53,10926.34,11383.62,2026-02-15,N,cheque bounce
CEADLR000511,Prime Suresh Fertilisers,31/03/2026,750000,768855.99,377986.28,66643.43,61780.18,46641.70,145182.83,2026-02-19,N,owner not reachable
CEADLR000512,Modern Sanjay Depot,2026-03-31,3500000,2724827.83,2337929.71,105946.22,135254.56,72657.60,172842.03,2025-10-01,N,promised next week
CEADLR000513,Royal Suresh Depot,2026-03-31,250000,28121.34,15407.37,4373.24,4316.28,2183.19,976.37,2025-08-16,N,
CEADLR000514,National Chandra Tyres,2026-03-31,5000000,4589462.17,2640208.92,431816.92,386890.26,388581.18,572662.17,18/07/2025,Y,limit increase requested
CEADLR000515,Metro Priya Tyres,2026-03-31,500000,263111.10,244806.88,3255.69,5036.34,4134.08,7786.62,2025-07-10,N,limit increase requested
CEADLR000516,Prime Ganesh Mart,2026-03-31,1200000,1528839.71,1091324.35,79584.65,88964.99,92307.78,82450.86,2026-03-18,N,cheque bounce
CEADLR000517,Murugan Meena Paints,2026-03-31,1200000,822370.41,702494.79,24585.17,26689.58,18288.73,44634.04,2025-12-07,N,promised next week
CEADLR000518,National Naveen Traders,2026-03-31,2000000,813254.91,541031.22,65250.05,86904.05,47644.65,82279.47,2026-01-25,N,owner not reachable
CEADLR000519,Mahalakshmi Naveen Stores,2026-03-31,3500000,3325976.92,1620098.68,364354.74,467186.06,172709.73,664453.11,2025-09-29,N,claims adjusted
CEADLR000520,Sree Deepak Mart Pvt,2026-03-31,750000,482349.54,447223.77,12223.88,7947.37,7738.54,9400.24,2025-11-11,N,cheque bounce
CEADLR000521,Ganesh Rafiq Mart,2026-03-31,500000,244751.24,186969.80,12562.02,16328.31,5637.48,3849.86,07-Jul-25,N,cheque bounce
CEADLR000522,City Suresh Stores,2026-03-31,2000000,995181.74,583993.16,115752.86,125477.46,38910.53,35706.63,2025-12-05,Y,claims adjusted
CEADLR000523,Royal Prakash Tyres,03/31/2026,1200000,567953.56,358627.17,33993.01,65831.00,43439.77,90530.44,2025-09-17,N,
CEADLR000524,Mahalakshmi Manoj Sales,2026-03-31,750000,121400.99,100845.44,4557.80,2500.60,4981.38,3046.05,2025-08-19,N,owner not reachable
CEADLR000525,Star Kavya Tyres,2026-03-31,7500000,7568971.27,4976312.24,904062.42,650859.15,517360.38,654468.16,2025-12-19,N,claims adjusted
CEADLR000526,Sri Karthik Distributors,2026-03-31,250000,301531.98,199963.30,34009.62,19244.11,19706.83,32290.45,2025-09-23,Y,cheque bounce
CEADLR000527,National Lakshmi Services,2026-03-31,3500000,1026584.75,709149.68,59117.16,51325.93,34176.99,65245.95,2025-09-30,N,limit increase requested
CEADLR000528,Mahalakshmi Prakash Tyres,31/03/2026,750000,919424.99,752096.09,56729.56,55446.14,18599.86,47066.90,2025-12-20,N,promised next week
CEADLR000529,Sri Deepak Tyres,03/31/2026,5000000,4346186.24,3450519.94,312359.34,129846.47,185901.63,364574.37,2025-08-13,N,claims adjusted
CEADLR000530,MURUGAN PRIYA TYRES,31/03/2026,250000,122285.92,8058.36,33903.92,36216.28,22573.89,28831.34,2025-11-30,N,limit increase requested
CEADLR000531,New Senthil Agencies & Co,31-Mar-26,3500000,2891729.06,1889203.41,181767.46,205359.60,96430.73,415779.00,2026-01-10,N,
CEADLR000532,Sree Priya Fertilisers,31/03/2026,2000000,1857056.49,506611.72,225000.50,387178.95,96951.39,221978.06,2025-12-08,N,limit increase requested
CEADLR000533,Kaveri Venkatesh Mart,2026-03-31,250000,229628.77,164560.90,19971.19,9533.38,9231.25,20053.75,2025-07-28,N,limit increase requested
CEADLR000534,Star Karthik Associates,2026-03-31,5000000,363466.55,194866.33,32639.97,51476.08,20041.31,20778.55,2025-07-28,Y,promised next week
CEADLR000535,Prime Naveen Tyres,2026-03-31,1200000,822299.44,440677.67,112405.68,115295.79,51304.91,156066.33,2025-11-09,Y,promised next week
CEADLR000536,Star Kavya Enterprises,2026-03-31,3500000,213712.47,127389.44,16395.83,11668.29,9287.12,17488.66,2026-03-19,N,limit increase requested
CEADLR000537,Prime Rafiq Tyres,03/31/2026,1200000,1534134.61,1333767.11,51172.21,54845.84,42524.11,87486.04,2025-08-13,N,claims adjusted
CEADLR000538,United Hari Tyres,31/03/2026,7500000,8195218.05,4812035.57,917314.42,781837.25,579096.97,702700.59,2026-02-02,Y,promised next week
